personID,personBusinessTitle,personBusinessTitleDetail
66618,33489,8
66619,33336,8
66620,36955,8
66621,33280,8
66622,33280,8
66623,33336,8
66624,66625,8
66626,57887,8
66627,35042,8
66628,34568,8
66629,52801,8
66630,33280,8
66631,42482,8
66632,40433,8
66633,33280,8
66634,33489,8
66635,33336,8
66636,33280,8
66637,33280,8
66638,33280,8
66639,33336,8
66640,33280,8
66641,66642,33344
66643,33691,8
66644,66645,8
66646,66647,8
66648,66649,8
66650,33280,8
66651,42482,8
66652,34226,8
66653,33336,8
66654,58880,8
66655,66656,8
66657,34067,8
66658,66659,8
66660,33569,8
66661,33280,8
66662,33336,8
66663,34936,8
66664,33280,8
66665,33280,8
66666,33280,8
66667,33413,8
66668,7,8
66669,33336,8
66670,33708,8
66671,33933,8
66672,33967,8
66673,33270,8
66674,33569,8
66675,33280,8
66676,42897,8
66677,33518,8
66678,33336,8
66679,40175,8
66680,33569,8
66681,34557,8
66682,66683,48440
66684,33708,8
66685,66686,8
66687,33569,8
66688,33270,8
66689,33489,8
66690,36101,8
66691,66692,8
66693,34918,8
66694,40562,8
66695,35280,8
66696,33280,8
66697,33336,8
66698,33333,8
66699,33336,8
66700,50623,8
66701,33929,8
66702,33336,8
66703,33478,8
66704,33280,8
66705,33559,8
66706,46871,8
66707,50489,8
66708,33280,8
66709,38025,8
66710,33280,8
66711,33336,8
66712,33280,8
66713,66714,8
66715,33585,8
66716,66717,8
66718,33336,8
66719,45236,8
66720,66721,8
66722,33336,8
66723,33518,8
66724,66725,8
66726,33336,8
66727,33280,8
66728,66729,8
66730,33336,8
66731,33569,8
66732,33280,8
66733,35690,8
66734,33336,8
66735,35488,8
66736,33280,8
66737,66738,8
66739,33280,8
66740,33336,8
66741,33280,8
66742,33622,8
66743,33280,8
66744,33280,8
66745,33944,8
66746,34226,8
66747,34936,8
66748,33280,8
66749,33336,8
66750,33280,8
66751,33336,8
66752,34067,8
66753,33644,8
66754,34748,8
66755,33518,8
66756,34970,8
66757,33280,8
66758,33280,8
66759,66760,8
66761,60396,8
66762,33489,8
66763,46569,8
66764,47329,8
66765,33280,8
66766,33518,8
66767,33336,8
66768,33559,8
66769,36839,8
66770,33280,8
66771,56220,8
66772,46134,8
66773,33280,8
66774,35007,8
66775,33270,8
66776,33336,8
66777,33691,8
66778,33333,8
66779,33280,8
66780,33280,8
66781,33559,8
66782,38320,8
66783,43220,8
66784,35730,8
66785,33280,8
66786,33336,8
66787,33569,8
66788,33489,8
66789,33691,8
66790,33280,8
66791,33280,8
66792,66793,8
66794,33518,8
66795,33336,8
66796,66797,8
66798,33829,54177
66799,33280,8
66800,33780,8
66801,55844,8
66802,66804,8
66805,34226,8
66806,33336,8
66807,33708,8
66808,39437,8
66809,66810,8
66811,33336,8
66812,33280,8
66813,33336,8
66814,33336,8
66815,33280,8
66816,33489,8
66817,54858,8
66818,46218,8
66819,34067,8
66820,33270,8
66821,38628,8
66822,33280,8
66823,33280,8
66824,33336,8
66825,33280,8
66826,66827,8
66828,33336,8
66829,33478,8
66830,66831,8
66832,36839,8
66833,33559,8
66834,66836,34572
66837,33280,8
66838,33280,8
66839,33333,8
66840,66841,8
66842,45074,8
66843,33280,8
66844,40562,8
66845,33280,8
66846,65825,8
66847,66848,8
66849,33280,8
66850,33336,8
66851,66852,8
66853,33336,8
66854,33280,8
66855,33280,8
66856,33569,8
66857,39507,8
66858,33280,8
66859,33336,8
66860,33308,8
66861,50264,8
66862,33336,8
66863,66864,34005
66865,33518,8
66866,66867,8
66868,66870,8
66871,33336,8
66872,51409,8
66873,33308,8
66874,37578,8
66875,33407,8
66876,34067,8
66877,33691,8
66878,33336,8
66879,33735,8
66880,33280,8
66881,33280,8
66882,33622,8
66883,33336,8
66884,33397,8
66885,33280,8
66886,33280,8
66887,33280,8
66888,33336,8
66889,38011,8
66890,33280,8
66891,34226,8
66892,66893,33777
66894,41577,8
66895,33336,8
66896,39726,8
66897,40499,8
66898,33336,8
66899,33308,8
66900,34054,8
66901,49245,8
66902,34283,8
66903,33336,8
66904,33336,8
66905,33336,8
66906,33677,8
66907,33336,8
66908,33559,8
66909,34310,8
66910,34226,8
66911,33565,8
66912,33622,8
66913,39444,8
66914,38793,8
66915,33336,8
66916,46183,8
66917,33280,8
66918,37454,8
66919,33308,8
66920,33280,8
66921,40783,8
66922,41796,8
66923,45178,8
66924,34303,8
66925,36929,8
66926,66927,8
66928,33336,8
66929,41014,8
66930,33569,8
66931,33308,8
66932,33336,8
66933,33616,8
66934,66935,8
66936,33336,8
66937,33336,8
66938,33677,8
66939,36521,8
66940,33518,8
66941,33644,8
66942,49670,8
66943,33280,8
66944,33336,8
66945,44696,8
66946,35556,8
66947,33489,8
66948,37378,8
66949,35556,8
66950,34082,8
66951,33862,8
66952,33967,8
66953,34986,8
66954,38175,8
66955,33518,8
66956,34226,8
66957,33336,8
66958,66959,8
66960,38360,8
66961,33280,8
66962,33644,8
66963,33780,8
66964,50039,8
66965,33280,8
66966,66967,8
66968,35556,8
66969,33280,8
66970,33280,8
66971,35346,8
66972,35562,8
66973,33735,8
66974,36904,8
66975,66976,33584
66977,66978,8
66979,36757,8
66980,63605,8
66981,33280,8
66982,66983,8
66984,50519,8
66985,33518,8
66987,37064,8
66988,33280,8
66989,41837,8
66990,43535,8
66991,33280,8
66992,33336,8
66993,33569,8
66994,37491,8
66995,33280,8
66996,33336,8
66997,33280,8
66998,33280,8
66999,33518,8
67000,36940,8
67001,33518,8
67002,67003,8
67004,65930,8
67005,33280,8
67006,33336,8
67007,34850,8
67008,33336,8
67009,45180,34912
67010,35340,8
67011,67012,8
67013,67014,8
67015,33489,8
67016,33280,8
67017,37832,8
67018,33333,8
67019,33518,8
67020,34226,8
67021,33280,8
67022,38360,8
67023,33518,33344
67025,42679,37028
67026,67027,8
67028,33336,8
67029,35042,8
67030,33336,8
67031,33280,8
67032,34226,8
67033,33336,8
67034,33691,8
67035,33280,8
67036,43407,8
67037,33559,8
67038,45848,56908
67039,33336,8
67040,34653,8
67041,33336,8
67042,33336,8
67043,49815,8
67044,33336,8
67045,33397,8
67047,58159,8
67048,33280,8
67049,33336,8
67050,34674,8
67051,67052,8
67053,37907,8
67054,67055,8
67056,33518,8
67057,33280,8
67058,67059,8
67060,33489,8
67061,33280,8
67062,35906,8
67063,33336,8
67064,36506,8
67065,33336,8
67066,33280,8
67067,36883,8
67068,33489,8
67069,33708,8
67070,58706,8
67071,67072,8
67073,33333,8
67074,33280,8
67075,67077,8
67078,33280,8
67079,67080,8
67081,67082,8
67083,33280,8
67084,33280,8
67085,33280,8
67086,33518,37706
67087,33280,8
67088,33280,8
67089,33691,8
67090,42910,8
67091,39782,8
67092,37757,8
67093,33280,8
67094,58567,8
67095,33280,8
67096,33482,8
67097,52175,8
67098,33518,8
67099,35940,8
67100,33280,8
67101,34026,8
67102,67103,8
67104,40198,8
67105,33862,8
67106,33336,8
67107,35042,8
67108,33336,8
67109,36978,8
67110,36028,8
67111,33336,8
67112,41211,8
67113,33336,8
67114,37971,8
67115,33280,8
67116,33336,8
67117,33714,8
67118,33336,8
67119,7,8
67120,34141,8
67121,33336,8
67122,33336,8
67123,33336,8
67124,33336,8
67125,60732,8
67126,33336,8
67127,46502,33344
67128,67129,33421
67130,67131,8
67132,35556,8
67133,33280,8
67134,67135,8
67136,33336,8
67137,33489,8
67138,33280,8
67139,33280,8
67140,67141,8
67142,33280,8
67143,33280,8
67144,34021,8
67145,33518,8
67146,34748,8
67147,33280,8
67148,67150,8
67151,33336,8
67152,38320,8
67153,34021,8
67154,37834,8
67155,33489,8
67156,33280,8
67157,54959,8
67158,33518,8
67159,40395,8
67160,67161,8
67162,33336,8
67163,33518,8
67164,34568,8
67165,33691,8
67166,33336,8
67167,33280,8
67168,33489,8
67169,33494,8
67170,33694,8
67171,33280,8
67172,35940,8
67173,33569,8
67174,33280,8
67175,33280,8
67176,33518,8
67177,33336,8
67178,34054,8
67179,33518,8
67180,36300,8
67181,33569,8
67182,33280,8
67183,34226,8
67184,33280,8
67185,33518,8
67186,33569,8
67187,67189,8
67190,33413,8
67191,67192,36662
67193,33336,8
67194,67195,8
67196,67197,33344
67198,33336,8
67199,33333,8
67200,40191,8
67201,33336,8
67202,33569,8
67203,33336,8
67204,66006,8
67205,33585,8
67206,33569,8
67207,33280,8
67208,67209,8
67210,36431,8
67212,33280,8
67213,67214,8
67215,67216,8
67217,33336,8
67218,33518,8
67219,33280,8
67220,36841,8
67221,67222,8
67223,48280,8
67224,35722,8
67225,33518,8
67226,33397,8
67227,33280,8
67228,33280,8
67229,33280,8
67230,33280,8
67231,33569,8
67232,33622,8
67233,37860,8
67234,67235,8
67236,46230,40163
67237,33280,8
67238,33336,8
67239,35523,8
67240,33336,8
67241,33823,8
67242,33486,8
67243,33336,8
67244,33336,8
67245,35318,8
67246,34283,8
67247,43407,8
67248,33280,8
67249,35120,8
67250,33336,8
67251,33336,8
67252,34067,8
67253,45756,8
67254,33280,8
67255,37560,8
67256,46183,8
67257,33518,8
67258,67259,8
67260,33489,8
67261,42164,8
67262,33336,8
67263,33336,8
67264,34077,8
67265,33708,8
67266,33280,8
67267,33569,8
67268,47163,33421
67269,33280,8
67270,37064,8
67271,33280,8
67272,33280,8
67273,33336,8
67274,33336,8
67275,33280,8
67276,33280,8
67277,33336,8
67278,33280,8
67279,41819,8
67280,37837,8
67281,33280,8
67282,33336,8
67283,33280,8
67284,33336,8
67285,36377,8
67286,38819,8
67287,33270,8
67288,33336,8
67289,33280,8
67290,33333,8
67291,67292,33421
67293,67294,8
67295,35243,8
67296,33280,8
67297,48139,8
67298,33569,8
67299,33336,8
67300,44402,8
67301,33280,8
67302,33336,8
67303,33280,8
67304,55816,8
67305,33336,8
67306,67307,8
67308,33559,8
67309,34077,8
67310,33280,8
67311,40144,8
67312,33489,8
67313,33489,8
67314,33336,8
67315,33270,8
67316,33280,8
67317,33489,8
67318,33413,8
67319,67320,8
67321,33280,8
67322,33280,8
67323,37677,8
67324,33336,8
67325,33518,8
67326,37926,8
67327,67328,8
67329,33336,8
67330,33280,8
67331,46413,33421
67333,33280,8
67334,40198,8
67335,33280,8
67336,33336,8
67337,45836,8
67338,67339,8
67340,33489,8
67341,42928,36228
67342,44279,8
67343,33280,8
67344,33336,8
67345,33280,8
67346,33518,33344
67347,62052,8
67348,33478,8
67349,33280,8
67350,33280,8
67351,35488,8
67352,33691,8
67353,33559,8
67354,33336,8
67355,33336,8
67356,33569,8
67357,47596,8
67358,33518,8
67359,33280,8
67360,67361,8
67362,33280,8
67363,33336,8
67364,34067,8
67365,33336,8
67366,33336,8
67367,33336,8
67368,37941,8
67369,37005,8
67370,34060,8
67371,38175,8
67372,33280,8
67373,33691,33344
67374,66738,8
67375,34043,8
67376,33280,8
67377,67378,8
67379,33308,8
67380,67381,8
67382,40198,8
67383,33518,8
67384,33947,8
67385,36214,8
67386,49389,8
67387,46481,8
67388,33336,8
67389,33518,8
67390,33336,8
67391,67392,8
67393,33569,8
67394,67395,8
67396,33518,8
67398,67399,8
67400,33518,8
67401,40562,8
67402,67403,8
67404,35004,8
67405,33280,8
67406,67407,8
67408,46391,8
67409,33407,8
67410,33489,8
67411,33336,8
67412,33518,8
67413,33336,8
67414,33333,8
67415,34748,8
67416,33694,8
67417,38179,8
67418,33489,8
67419,33336,8
67420,33280,8
67421,67422,8
67423,34077,8
67424,33708,8
67425,34610,8
67426,33691,8
67427,33780,8
67428,67429,8
67430,37378,8
67431,35004,8
67432,33336,8
67433,33336,8
67434,53237,8
67435,33397,8
67436,34458,8
67437,33336,8
67438,40897,8
67439,33280,8
67440,33280,8
67441,33489,8
67442,33280,8
67443,67444,8
67445,67446,8
67447,33280,8
67448,67449,8
67450,37249,8
67451,33280,8
67452,37551,8
67453,33270,8
67454,40175,8
67455,33336,8
67456,67457,8
67458,54656,8
67459,33518,8
67460,33336,8
67461,33270,8
67463,37592,8
67464,33336,8
67465,33336,8
67466,33280,8
67467,33489,8
67468,33442,8
67469,33336,8
67470,56265,8
67471,39754,8
67472,67473,8
67474,33280,8
67475,33308,8
67476,33817,8
67477,34226,8
67478,33518,8
67479,33336,8
67480,33641,8
67481,33478,36228
67482,67484,8
67485,33609,8
67486,37732,8
67487,33280,8
67488,33336,8
67489,33280,8
67490,33336,8
67491,36249,8
67492,33280,8
67493,33336,8
67494,67495,8
67496,34141,8
67497,33280,8
67498,33308,8
67499,33336,8
67500,33336,8
67501,33336,8
67502,33280,8
67503,67504,8
67505,34677,8
67506,33333,8
67507,33336,8
67508,33691,8
67509,40144,8
67510,33336,8
67511,33336,8
67512,39631,8
67513,33270,8
67514,33489,8
67515,39952,8
67516,33280,8
67517,33280,8
67518,37378,8
67519,33336,8
67520,39782,8
67521,34209,8
67522,67523,8
67524,67525,8
67526,34054,8
67527,50330,8
67528,33559,8
67529,33280,8
67530,33336,8
67531,33336,8
67532,33336,8
67533,33280,8
67534,67535,8
67536,33336,8
67537,33336,8
67538,33336,8
67539,37578,8
67540,44999,8
67541,33569,8
67542,35116,8
67543,50710,8
67544,33333,8
67545,36400,8
67546,33280,8
67547,33376,8
67548,33569,8
67549,7,8
67550,33489,8
67551,39288,33421
67552,33489,8
67553,33280,8
67554,33336,8
67555,36377,8
67556,33308,8
67557,35757,8
67558,33336,8
67559,33336,8
67560,39969,8
67561,52601,8
67562,33336,8
67563,36802,8
67564,33336,8
67565,33280,8
67566,33569,8
67567,33336,8
67568,48278,8
67569,67570,8
67571,35246,8
67572,33494,8
67573,37592,8
67574,33308,8
67575,34390,8
67576,39153,8
67577,34918,8
67578,48781,8
67579,67580,8
67581,36877,8
67582,33280,8
67583,33413,8
67584,37834,8
67585,33280,8
67586,33336,8
67587,33336,8
67588,7,8
67589,34021,8
67590,56741,8
67592,33280,8
67593,33336,8
67594,33336,8
67595,33376,8
67596,33333,8
67597,67598,52868
67599,33280,8
67600,33336,8
67601,34350,8
67602,33280,8
67603,43187,8
67604,33336,8
67605,33336,8
67606,33308,8
67607,34246,8
67608,34141,8
67609,33336,8
67610,33280,8
67611,67612,8
67613,33280,8
67614,33708,8
67615,33569,8
67616,35480,8
67617,33397,8
67618,50264,8
67619,33336,8
67620,34226,8
67621,67623,8
67624,41134,8
67625,33280,8
67626,33336,8
67627,33609,8
67628,33280,8
67629,33336,8
67630,33280,8
67631,35165,8
67633,33336,8
67634,33336,8
67635,41173,8
67636,50516,8
67637,33336,8
67638,34067,8
67639,33280,8
67640,33336,8
67641,33336,8
67642,35940,8
67643,33336,8
67644,33336,8
67645,33280,8
67646,67647,8
67648,36971,8
67649,33280,8
67650,34505,8
67651,34982,8
67652,33280,8
67653,33280,8
67654,33280,8
67655,33336,8
67656,48351,8
67657,7,8
67658,33280,8
67659,59919,8
67660,33336,8
67661,67662,8
67663,67664,8
67665,33280,8
67666,33933,8
67667,67669,8
67670,33336,8
67671,39952,8
67672,33518,8
67673,33280,8
67674,67675,8
67676,33280,8
67677,39729,8
67678,33280,8
67679,34141,8
67680,33336,8
67681,46218,8
67682,33336,8
67683,33270,8
67684,67685,33344
67686,40380,8
67688,67690,8
67691,37757,8
67692,67693,8
67694,33280,8
67695,33413,8
67696,33518,8
67697,33280,8
67698,48082,33421
67699,33336,8
67700,33518,8
67701,33559,8
67702,33559,8
67703,33280,8
67704,67705,8
67706,34903,8
67707,33336,8
67708,67709,8
67710,41957,8
67711,33280,8
67712,33280,8
67713,33336,8
67714,33336,8
67715,33280,8
67716,33559,8
67717,38588,8
67718,34026,8
67719,33569,8
67720,33569,8
67721,37907,8
67722,33354,8
67723,56788,8
67724,33280,8
67725,33336,8
67726,33442,8
67727,39120,8
67728,67730,8
67731,37837,8
67732,33518,8
67733,67734,8
67735,33336,8
67736,33270,8
67737,33280,8
67738,33677,8
67739,37588,8
67740,33336,8
67741,33518,8
67742,33336,8
67743,33336,8
67744,33280,8
67745,33336,8
67746,33280,8
67747,36038,8
67748,67749,8
67750,33280,8
67751,33397,8
67752,33280,8
67753,33336,8
67754,33280,8
67755,38793,8
67756,34021,8
67757,67758,8
67759,33336,8
67760,67761,8
67762,44279,8
67763,33280,8
67764,33336,8
67765,67766,8
67767,60230,8
67768,34283,8
67769,33280,8
67770,33336,8
67771,33569,8
67772,33691,8
67773,33280,8
67774,33280,8
67775,67776,8
67777,33947,8
67778,48781,8
67779,33280,8
67780,33518,8
67782,35940,8
67783,33336,8
67784,33518,8
67785,33280,8
67786,33336,8
67787,37402,34005
67788,33336,8
67789,33280,8
67790,33336,8
67791,33280,8
67792,33518,8
67793,50261,8
67794,37592,8
67795,42469,8
67797,33708,8
67798,33644,8
67799,33518,8
67800,33336,8
67801,33336,8
67802,50138,8
67803,33336,8
67804,51707,8
67805,33518,8
67806,33336,8
67807,33280,8
67808,36877,8
67809,34670,8
67810,33280,8
67811,33489,8
67812,67813,8
67814,33489,8
67815,67816,8
67817,33280,8
67818,67819,8
67820,33559,8
67821,33336,8
67822,35895,8
67823,37727,8
67824,42017,8
67825,33569,8
67826,33280,8
67827,35042,8
67828,33280,8
67829,35488,8
67830,33336,8
67831,33489,8
67832,33280,8
67833,39820,8
67834,37588,8
67835,35613,8
67836,67837,8
67838,33280,8
67839,33280,8
67840,34226,8
67841,33336,8
67842,45383,8
67843,33280,8
67844,67845,8
67846,33280,8
67847,33336,8
67848,34659,8
67849,33280,8
67850,33280,8
67851,67852,33421
67853,33308,8
67854,33518,8
67855,35342,8
67856,67857,8
67858,40025,8
67859,33280,8
67860,33280,8
67861,33280,8
67862,49389,33421
67863,33280,8
67864,33518,8
67865,34067,8
67866,33336,8
67867,34748,8
67868,33336,8
67869,34054,8
67870,44917,8
67871,34568,8
67872,67873,37369
67874,33336,8
67875,67876,8
67877,45466,8
67878,33336,8
67879,33270,8
67880,33569,8
67881,40746,8
67882,33270,8
67883,33714,8
67884,36281,8
67885,46481,8
67886,67887,8
67888,33336,8
67889,33280,8
67890,37620,8
67891,33644,8
67892,33280,8
67893,33988,8
67894,33280,8
67895,33616,33421
67896,34096,8
67897,33518,8
67898,53552,8
67899,33280,8
67900,37344,8
67901,33280,8
67902,67903,8
67904,33280,8
67905,33691,8
67906,57104,8
67907,33280,8
67908,33336,8
67909,33280,8
67910,42050,33751
67911,33280,8
67912,33280,8
67913,33280,8
67914,35274,33288
67915,43126,8
67916,34936,8
67918,67919,8
67920,33622,8
67921,33708,8
67922,33280,8
67923,43588,8
67924,34226,8
67925,67926,8
67927,67928,8
67929,67930,8
67931,33336,8
67932,67934,8
67935,67936,8
67937,33270,8
67938,33280,8
67939,34283,8
67940,39507,8
67941,33336,8
67942,35988,8
67943,34141,8
67944,33280,8
67945,33616,8
67946,33336,8
67947,33518,8
67948,67949,8
67950,33280,8
67951,37038,8
67952,35327,8
67953,33336,8
67954,57648,8
67955,36521,8
67956,38266,8
67958,7,8
67959,33336,8
67960,34077,8
67961,43152,8
67962,67963,8
67964,33280,8
67965,33280,8
67966,33569,8
67967,33559,8
67968,33336,8
67969,33280,8
67970,33270,8
67971,39453,8
67972,33708,8
67973,67974,34665
67975,34759,8
67976,33333,8
67977,33280,8
67978,35940,8
67979,34226,8
67980,33336,8
67981,33569,8
67982,49591,8
67983,35274,8
67984,33336,8
67985,7,8
67986,67987,8
67988,33336,8
67989,33336,8
67990,34985,8
67991,34986,8
67992,33559,8
67993,33336,8
67994,33336,8
67995,33518,8
67996,33270,8
67997,37971,8
67998,33336,8
67999,33336,8
68000,33585,8
68001,33354,8
68002,36877,8
68003,33609,8
68004,33280,8
68005,68006,8
68007,39546,8
68008,34303,8
68009,33336,8
68010,33518,8
68011,33735,8
68012,33336,8
68013,33308,8
68015,34875,8
68016,33280,8
68017,33280,8
68018,33280,8
68019,68020,8
68021,33585,8
68022,34568,8
68024,36778,8
68025,34403,8
68026,33609,8
68027,33287,8
68028,33336,8
68029,33280,8
68030,33280,8
68031,56609,8
68032,33308,8
68033,33518,8
68034,36307,8
68035,33336,8
68036,33333,8
68037,39440,8
68038,33569,8
68039,68040,8
68041,33559,8
68042,39202,8
68043,33518,8
68044,33280,8
68045,68046,8
68047,33333,8
68048,49878,8
68049,33559,8
68050,33280,8
68051,34021,8
68052,33280,8
68053,33336,8
68054,68055,8
68056,33518,8
68057,68059,8
68060,33270,8
68061,33336,8
68062,68063,8
68064,33280,8
68065,33280,8
68066,33489,8
68067,33489,8
68068,47451,8
68069,33270,8
68070,33280,8
68071,41127,8
68072,36632,8
68073,40395,8
68074,68075,8
68076,68077,8
68078,39293,8
68079,33554,8
68080,33270,8
68081,33336,8
68082,36845,8
68083,33280,8
68084,33308,8
68085,38857,8
68086,34226,8
68087,68088,8
68089,33280,8
68090,33708,8
68092,33336,8
68093,37476,8
68094,33336,8
68095,7,8
68096,33518,8
68097,33280,8
68098,36850,8
68099,33413,8
68100,33336,8
68101,33489,8
68102,33644,8
68103,38175,8
68104,33336,8
68105,39634,8
68106,33518,8
68107,33280,8
68108,35556,8
68109,43901,8
68110,37964,8
68111,33280,8
68112,7,8
68113,41664,8
68114,33518,8
68115,33336,8
68116,33336,8
68117,34004,34005
68118,33280,8
68119,68120,8
68121,40198,8
68122,33280,8
68123,33518,8
68124,33280,8
68125,33280,8
68126,33280,8
68127,34627,8
68128,35375,8
68129,40423,8
68130,33336,8
68131,33569,8
68132,35318,8
68133,33280,8
68134,33280,8
68135,33280,8
68136,42384,8
68137,37560,8
68138,67131,8
68139,33489,8
68140,33336,8
68141,43000,8
68142,33336,8
68143,33280,8
68144,33494,8
68145,33336,8
68146,33280,8
68147,40660,8
68148,33336,8
68149,33280,8
68150,33280,8
68151,33336,8
68152,33280,8
68153,39273,8
68154,36827,8
68156,59542,8
68157,33280,8
68158,33333,8
68159,33308,8
68160,40562,8
68161,33280,8
68162,33280,8
68163,35940,8
68164,33308,8
68165,33644,8
68166,54893,8
68167,36220,8
68168,33280,8
68169,68170,8
68171,33336,8
68172,42750,8
68173,33367,8
68174,33494,8
68175,38248,8
68176,33280,8
68177,33336,8
68178,33280,8
68179,33708,8
68180,33280,8
68181,33559,8
68182,33708,8
68183,33336,8
68184,33280,8
68185,36296,8
68186,34067,8
68187,66645,8
68188,35042,8
68189,33280,8
68190,33280,8
68191,33336,8
68192,33569,8
68193,68194,8
68195,38144,8
68196,36214,8
68197,33691,8
68198,34209,8
68199,33569,8
68200,7,8
68201,34627,8
68202,33280,8
68203,68204,8
68205,60454,8
68206,33569,8
68207,40122,8
68208,37832,8
68209,33280,8
68210,51904,8
68211,53178,8
68212,33280,8
68213,47175,8
68214,33770,8
68215,33336,8
68216,33336,8
68217,33280,8
68218,33336,8
68219,33280,8
68220,33336,8
68221,33280,8
68222,44402,8
68223,37471,8
68224,33518,8
68225,33569,8
68226,52988,8
68227,33308,8
68228,68229,8
68230,33280,8
68231,33336,8
68232,33336,8
68233,7,8
68234,33280,8
68235,33336,8
68236,33280,8
68237,33280,8
68238,33336,8
68239,38555,8
68240,68241,35217
68242,33280,8
68243,40632,8
68244,7,8
68245,33280,8
68246,33336,8
68247,36940,8
68248,33280,8
68249,33559,8
68250,33518,8
68251,37588,8
68252,33708,8
68253,33336,8
68254,33569,8
68255,33280,8
68256,68257,8
68258,34770,8
68259,33585,8
68260,68261,8
68262,33336,8
68263,33489,8
68264,33280,8
68265,33691,8
68266,68267,8
68268,51741,8
68269,33518,8
68270,68271,8
68272,33336,8
68273,33622,8
68274,38479,33288
68275,68276,8
68277,33336,8
68278,68279,8
68280,39009,8
68281,33336,8
68282,35596,8
68283,36940,8
68284,33336,8
68285,33280,8
68286,41819,8
68287,68288,8
68289,33482,8
68290,33407,8
68291,33336,8
68292,35940,8
68293,33280,8
68294,33280,8
68295,33336,8
68296,33336,8
68297,68298,8
68299,68300,8
68301,33280,8
68302,33280,8
68303,33336,8
68304,34067,8
68305,33280,8
68306,33336,8
68307,33280,8
68308,40791,8
68309,33280,8
68310,33280,8
68311,33336,8
68312,33569,8
68313,40924,8
68314,41837,8
68315,33280,8
68316,33336,8
68317,33280,8
68318,33518,8
68319,34226,8
68320,60490,8
68321,33336,8
68322,33280,8
68323,35340,8
68324,33336,8
68325,33336,8
68326,68327,8
68328,33336,8
68329,33280,8
68330,36214,8
68331,35042,8
68332,33691,8
68333,33336,8
68334,33280,8
68335,33336,8
68336,33280,8
68337,33478,8
68338,33518,8
68339,34082,8
68340,33336,8
68341,33336,8
68342,33280,8
68343,33329,8
68344,68345,8
68346,33336,8
68347,68348,8
68349,33708,8
68350,33518,8
68351,33280,8
68352,46759,35217
68353,33518,35217
68354,36906,8
68355,33336,8
68356,42805,8
68358,33569,8
68359,68360,8
68361,34226,8
68362,33559,8
68363,33454,8
68364,34711,8
68365,68366,8
68367,40793,8
68368,33550,8
68369,33518,8
68370,34568,8
68371,68372,8
68373,36255,8
68374,34067,8
68375,68376,35217
68377,68378,8
68379,68380,8
68381,33280,8
68382,42396,33421
68383,33780,8
68384,34627,8
68385,33280,8
68386,56639,8
68387,33280,8
68388,36259,8
68389,33823,8
68390,68391,8
68392,33336,8
68393,33336,8
68394,68395,8
68396,68397,8
68398,33518,8
68399,33336,8
68400,33691,8
68401,33280,8
68402,33336,8
68403,68404,8
68405,68406,8
68407,33336,8
68408,68410,8
68411,33280,8
68412,34096,8
68413,33336,8
68414,68415,8
68416,58929,8
68417,36632,8
68418,35037,8
68419,33280,8
68420,34748,8
68421,33336,8
68422,34067,8
68423,34209,8
68424,33280,8
68425,35488,8
68426,33336,8
68427,33489,8
68428,35246,8
68429,34918,8
68430,33336,8
68431,33336,8
68432,34021,8
68433,39047,8
68434,7,8
68435,34021,8
68436,33336,8
68437,68438,8
68439,33609,8
68440,33518,8
68441,37468,8
68442,33569,8
68443,33336,8
68444,33280,8
68445,52258,8
68446,35318,8
68447,33565,8
68448,33336,8
68449,33280,8
68450,38628,8
68451,38198,8
68452,33280,8
68453,33494,8
68454,68455,8
68456,34226,8
68457,68458,8
68459,33569,8
68460,33280,8
68461,44402,8
68462,33280,8
68463,33336,8
68464,34246,8
68465,33280,8
68466,33280,8
68467,34067,8
68468,33280,8
68469,33280,8
68470,33708,8
68471,33280,8
68472,33280,8
68473,33518,8
68474,33336,8
68475,33336,8
68476,37732,8
68477,34390,8
68478,33489,8
68479,33280,8
68480,68481,8
68482,59085,8
68483,33280,8
68484,7,8
68485,68486,8
68487,33489,8
68488,33518,8
68490,36000,8
68491,33518,8
68492,33280,8
68493,33336,8
68494,33280,8
68495,68496,8
68497,33280,8
68498,33413,8
68499,37471,8
68500,33489,8
68501,33336,8
68502,35231,8
68503,33280,8
68504,33333,8
68505,33559,8
68506,45866,8
68507,33569,8
68508,37188,8
68509,33336,8
68510,36060,8
68511,38555,8
68512,33270,8
68513,68515,8
68516,39878,8
68517,68518,8
68519,33569,8
68520,33641,8
68521,33280,8
68522,33280,8
68523,33336,8
68524,33280,8
68525,33280,8
68526,33280,8
68527,33336,8
68528,33336,8
68529,33336,8
68530,33413,8
68531,68532,33751
68533,33336,8
68534,33622,8
68536,37645,8
68537,33280,8
68538,49903,8
68539,34727,8
68540,33280,8
68541,33280,8
68542,33336,8
68543,57754,8
68544,33336,8
68545,33280,8
68546,68547,8
68548,33280,8
68549,33397,8
68550,33336,8
68551,68552,8
68553,34226,8
68554,33559,8
68555,33280,8
68556,33622,8
68557,33336,8
68558,41014,8
68559,68560,8
68561,33489,8
68562,34067,8
68563,33336,8
68564,68565,8
68566,33832,8
68568,33280,8
68569,33336,8
68570,33280,8
68571,33489,8
68572,33308,8
68573,7,8
68574,37545,8
68575,38570,8
68576,33329,8
68577,33518,8
68578,33559,8
68579,33280,8
68580,33494,8
68581,68582,33751
68583,33280,8
68584,68585,8
68586,39729,8
68587,68588,8
68589,33336,8
68590,7,8
