personID,personDeptID
71227,33438
71228,33568
71229,33366
71230,34935
71231,33307
71232,33366
71233,37193
71234,33966
71235,33453
71237,33279
71238,39452
71239,38720
71240,33279
71241,33517
71242,33266
71243,33279
71244,33541
71245,33279
71246,33318
71248,33568
71249,33453
71250,33568
71251,33545
71252,33966
71253,33453
71254,33266
71255,49892
71256,34408
71257,33273
71258,33307
71259,33307
71260,33545
71261,35132
71262,33279
71263,33545
71264,35625
71266,34433
71268,33307
71269,33302
71270,33545
71271,33307
71272,33279
71273,33273
71274,35285
71275,33307
71276,34644
71277,33438
71278,33294
71279,33266
71280,33541
71281,33453
71283,33438
71284,33928
71285,33307
71286,33279
71287,34644
71288,33568
71289,33769
71290,34611
71292,33366
71293,33438
71294,37490
71295,33438
71296,33307
71297,35612
71298,33568
71299,35374
71300,33307
71301,33273
71302,33273
71303,33545
71304,33279
71305,33307
71306,33307
71307,33307
71308,33568
71310,34662
71312,33279
71313,33279
71314,33273
71315,34985
71316,33279
71317,33279
71318,36928
71319,33307
71320,33266
71321,33769
71322,33294
71323,33406
71324,36385
71326,37386
71327,33279
71328,33545
71329,33615
71330,33273
71331,48567
71333,36213
71334,33568
71335,33279
71336,33300
71337,33294
71338,33307
71339,33775
71341,33279
71342,33419
71344,33279
71345,33273
71346,33366
71347,33775
71349,40855
71350,33273
71351,33366
71352,33307
71353,33266
71354,35905
71356,33307
71357,33568
71358,33307
71359,33307
71360,33273
71361,35273
71362,38783
71364,33438
71365,33279
71366,33266
71367,33568
71368,33279
71369,33307
71370,36213
71371,33273
71372,33485
71373,33840
71375,33279
71376,34208
71378,33590
71379,33307
71380,33615
71382,33273
71383,33279
71384,33545
71385,33307
71386,33279
71387,33307
71388,33307
71389,33438
71390,33307
71391,33279
71392,33279
71393,33541
71394,35629
71395,33307
71396,5
71397,33279
71398,34047
71399,62481
71400,33553
71402,33273
71403,34047
71405,33279
71406,33273
71407,43529
71408,33307
71409,38783
71412,34935
71413,33279
71414,33273
71415,33438
71416,33568
71417,33273
71418,33273
71419,5
71420,33307
71421,34280
71423,47021
71425,34535
71426,33731
71427,33545
71428,33279
71429,33307
71430,33307
71431,33307
71432,33438
71433,33307
71434,33307
71435,33545
71436,33273
71437,33318
71438,33307
71439,33545
71440,33517
71441,33279
71442,33279
71443,33307
71444,33279
71445,33568
71447,33279
71448,33279
71449,33928
71450,33366
71451,35285
71452,33273
71453,33279
71454,33545
71455,33273
71456,34517
71457,33366
71458,33769
71460,33812
71461,33273
71462,34862
71465,33279
71466,33279
71467,33273
71468,40592
71469,33568
71470,33307
71471,33568
71472,33279
71473,33545
71474,33279
71475,33279
71476,33279
71477,33545
71478,33307
71479,33517
71480,33307
71481,33273
71482,33775
71484,34182
71485,33307
71486,37995
71487,33279
71488,33307
71489,34706
71490,33366
71491,33749
71492,33307
71493,33667
71494,34412
71495,33366
71496,33545
71497,33307
71498,33828
71499,33366
71501,37199
71502,33406
71503,33366
71504,35625
71505,33545
71506,33279
71507,33307
71508,33438
71509,33477
71510,35215
71512,33273
71513,33307
71514,33279
71515,33545
71516,33307
71517,33438
71518,33279
71519,34208
71520,35768
71521,33307
71522,33366
71523,33545
71524,33307
71525,33307
71526,33273
71527,33541
71528,34208
71529,33375
71530,33273
71531,33568
71532,33279
71533,33273
71534,34891
71535,33541
71536,33279
71537,33279
71538,33545
71539,33307
71540,33279
71541,33366
71543,33568
71544,33279
71545,33545
71547,33279
71548,39309
71549,33307
71550,35159
71551,34353
71552,34979
71553,33366
71554,34752
71555,40011
71556,34941
71557,33438
71558,33273
71559,33266
71560,33568
71561,34063
71562,34363
71563,33438
71564,33438
71565,33545
71566,33307
71567,33273
71568,33279
71569,33302
71571,34862
71572,33536
71573,33615
71574,33273
71575,33279
71576,33279
71577,37961
71578,37193
71579,33279
71580,33307
71581,34251
71582,33279
71583,67188
71585,33621
71586,39341
71587,33545
71588,33266
71589,33769
71590,33366
71591,35612
71593,33279
71594,33279
71595,33545
71596,33545
71597,33438
71598,33279
71599,33279
71600,33318
71601,33273
71602,33307
71603,35188
71604,33279
71605,33307
71606,45130
71607,33485
71608,33307
71609,51594
71611,38881
71613,40855
71614,40914
71615,33438
71616,33266
71617,33307
71618,34573
71619,33438
71620,33279
71621,33568
71622,33438
71623,33279
71624,33467
71625,37995
71626,34063
71628,33568
71629,33279
71630,33307
71631,33438
71632,33438
71633,33307
71634,35108
71636,33438
71637,33307
71638,33279
71639,33279
71640,33294
71641,33822
71642,33286
71645,33307
71646,34491
71648,35768
71649,35454
71650,34222
71653,33307
71654,33438
71655,33366
71656,33545
71657,33429
71659,33266
71660,37029
71662,33366
71663,33279
71664,34182
71665,33273
71666,33318
71667,33307
71668,33266
71669,33279
71670,35027
71671,33438
71672,33294
71674,33568
71676,33307
71677,33307
71678,33279
71679,34208
71680,33828
71681,33279
71682,33545
71683,35207
71685,33307
71686,33307
71687,33690
71688,34465
71689,33279
71690,33273
71691,33541
71692,33273
71693,33307
71694,33279
71695,35454
71696,33279
71697,33279
71698,33366
71699,35881
71700,34280
71702,33273
71703,33545
71704,33787
71705,33273
71706,34644
71707,34472
71709,33307
71710,5
71711,33279
71712,33279
71713,33590
71714,33375
71715,33294
71716,33438
71717,33366
71718,33307
71719,33438
71720,33307
71721,33366
71722,33279
71723,33366
71724,37961
71727,33828
71728,33307
71729,34644
71730,33545
71731,33279
71732,33307
71733,33467
71734,33266
71735,33307
71736,33375
71737,40592
71739,33273
71740,33406
71741,34793
71742,33307
71743,33307
71744,34483
71745,33545
71746,33279
71747,33307
71748,33928
71749,33438
71751,34917
71752,33318
71753,33438
71754,33438
71755,33273
71756,35972
71758,33273
71759,33279
71760,33545
71762,33279
71763,33822
71764,33541
71765,34412
71767,33775
71769,33307
71770,33467
71771,33590
71772,33438
71773,33307
71774,34251
71775,33307
71776,33266
71777,33438
71778,33279
71779,34543
71780,33667
71782,34041
71783,33307
71784,34047
71786,33318
71787,33307
71788,33279
71789,33279
71790,33279
71791,48941
71792,33279
71793,34567
71794,36137
71795,33541
71796,33279
71797,33615
71798,33294
71799,33366
71800,33615
71802,33545
71804,33307
71805,34535
71806,33273
71807,33467
71808,33545
71809,34491
71811,34597
71813,36928
71815,33279
71816,33273
71817,33307
71818,33769
71820,33279
71821,33812
71822,33307
71823,33467
71824,33477
71825,35336
71826,40767
71827,33307
71828,33467
71829,38508
71830,35228
71832,33615
71834,33545
71835,36730
71837,33307
71838,33517
71839,39065
71840,34483
71841,34465
71842,33545
71843,33568
71844,36903
71845,33375
71846,35215
71848,33545
71849,33360
71850,38720
71851,33438
71852,33467
71853,33775
71854,33438
71855,33307
71856,34567
71857,37239
71858,33545
71859,33266
71860,33615
71861,35491
71862,35215
71863,33545
71864,33266
71865,34102
71866,33273
71867,33307
71868,33307
71869,33279
71870,33266
71871,34573
71873,33307
71874,33545
71875,33541
71876,34012
71877,43971
71878,34862
71880,33307
71881,33273
71882,34535
71883,33266
71884,33545
71885,33545
71886,33615
71888,34012
71889,37280
71892,40460
71893,36385
71894,33279
71895,34363
71896,38575
71897,33279
71898,33307
71899,33307
71900,33545
71901,33279
71902,33731
71903,33541
71904,33545
71906,33273
71907,33307
71908,33615
71910,33307
71911,33273
71912,33541
71913,33279
71914,53485
71916,33279
71918,5
71919,33545
71921,33386
71922,33438
71923,37193
71925,33279
71926,35926
71927,33568
71928,33307
71929,33453
71931,33307
71932,37393
71933,33366
71934,33279
71936,33828
71937,33307
71938,33307
71939,33307
71940,33307
71941,34917
71942,33545
71943,33273
71944,35491
71946,33307
71947,35516
71948,33366
71951,33318
71952,35605
71953,33279
71954,33279
71955,33545
71956,33568
71957,37868
71958,37043
71960,33366
71961,34597
71962,33307
71963,33318
71965,33366
71966,33273
71967,33406
71968,33279
71969,33453
71970,35112
71972,33366
71973,33615
71974,33279
71975,33366
71976,33279
71977,33366
71978,34979
71980,33279
71981,33375
71982,33307
71983,34662
71984,33307
71985,33545
71986,33279
71987,33307
71988,33976
71989,33375
71990,34535
71991,33375
71992,33690
71993,33731
71994,33438
71995,33307
71996,33307
71997,33307
71998,33307
71999,33307
72000,33307
72001,33541
72002,37667
72004,33279
72005,33273
72006,33307
72007,33273
72008,33307
72009,33307
72010,33273
72011,33307
72012,33307
72013,33279
72014,33568
72015,33307
72016,33438
72017,34182
72018,33273
72019,33279
72020,34208
72021,35215
72022,33273
72023,33568
72024,33485
72025,33307
72026,33870
72028,33667
72029,33318
72030,33307
72031,33545
72032,33279
72033,33568
72034,33279
72035,33438
72036,33307
72037,33279
72038,34891
72039,33279
72040,33568
72041,34611
72042,33307
72043,34208
72044,33545
72045,33307
72046,41870
72047,33279
72048,33273
72049,33279
72050,33307
72051,33438
72052,33541
72053,33307
72054,33279
72055,33366
72057,33545
72058,33438
72060,33366
72061,33307
72062,33273
72063,34862
72065,33279
72066,34491
72067,33307
72068,33302
72070,33366
72071,34208
72072,33928
72073,33775
72075,33273
72076,33279
72077,33307
72078,34280
72079,33273
72080,33517
72081,33294
72082,34597
72083,39436
72084,33279
72085,34208
72086,35612
72088,33307
72089,33279
72090,39436
72093,33812
72094,33279
72095,33279
72096,33307
72097,33541
72098,33307
72099,33928
72100,33307
72101,33549
72103,33273
72104,35215
72106,33366
72107,33976
72108,33266
72109,33467
72110,33467
72111,33294
72112,33307
72113,33279
72114,34535
72116,41961
72117,37386
72118,33307
72119,33318
72120,35491
72122,33266
72123,33273
72124,33406
72125,33307
72126,33307
72127,33318
72129,33279
72130,34556
72131,33279
72132,34251
72133,33307
72134,34408
72135,33667
72137,34491
72138,33279
72139,33279
72140,33545
72141,33485
72142,33312
72143,33279
72144,33545
72145,40592
72146,33545
72147,33279
72148,33307
72149,33307
72150,33279
72151,33568
72152,33273
72153,34465
72154,33307
72155,33928
72156,33273
72157,33273
72158,33497
72159,33621
72160,39443
72161,33438
72162,42633
72163,33568
72164,33307
72165,33928
72166,33438
72167,33279
72168,33501
72170,33279
72171,33273
72172,41291
72173,33279
72174,33573
72175,33438
72176,33307
72177,33266
72178,33396
72179,33279
72180,35600
72181,33279
72182,33866
72183,33999
72184,33366
72185,33545
72186,36487
72187,33318
72188,33273
72189,33366
72190,33266
72191,33307
72192,33307
72193,33279
72194,33279
72195,33307
72196,33279
72197,33279
72198,33279
72199,33438
72200,34208
72201,33273
72202,33615
72203,33307
72204,33307
72205,33279
72206,33279
72207,33366
72209,33307
72210,33690
72211,33976
72212,33350
72214,33568
72215,37199
72216,33902
72218,33279
72219,33593
72221,33615
72223,33279
72224,33307
72225,33307
72226,33307
72227,33279
72228,33279
72229,33307
72230,33273
72231,34644
72232,33307
72233,34535
72234,33279
72235,33307
72236,35159
72238,34208
72239,33307
72240,33307
72241,33279
72242,33307
72243,33828
72245,33307
72246,33568
72247,33366
72248,33279
72249,33279
72250,35920
72252,34047
72253,33279
72254,34433
72255,33307
72256,33545
72258,33279
72259,33273
72260,33453
72261,33438
72262,33307
72263,35273
72264,33307
72265,33279
72266,33545
72267,33279
72268,33545
72269,33279
72270,34208
72271,33307
72272,33366
72273,35374
72275,33828
72276,33307
72277,33307
72278,33676
72279,34208
72281,33307
72282,33568
72283,33307
72284,33438
72285,33273
72286,33279
72287,33453
72288,33545
72289,33366
72290,38378
72291,33749
72292,33279
72293,33273
72294,33279
72295,33279
72296,33386
72297,35228
72299,33266
72300,33545
72301,33467
72302,37199
72303,33273
72304,34491
72306,33307
72307,40914
72309,33545
72310,33307
72311,35516
72313,33307
72314,33366
72315,33568
72316,33294
72317,35215
72319,34182
72320,33279
72321,33318
72322,33307
72323,33438
72324,41961
72325,34408
72326,33279
72327,33690
72328,33279
72329,33307
72330,37155
72332,33279
72333,33279
72334,33307
72335,33279
72336,33307
72337,33438
72338,33307
72339,33279
72340,33307
72341,33279
72342,33406
72343,45130
72344,38151
72345,33966
72346,33279
72347,34752
72348,33307
72349,33307
72350,33366
72351,33307
72352,38720
72353,33307
72354,33438
72355,33279
72356,33307
72357,33279
72358,33307
72359,33279
72360,33573
72361,34556
72362,33279
72363,33273
72364,33307
72365,37386
72366,33307
72367,33545
72368,33307
72369,33279
72370,33279
72371,35963
72372,33769
72373,33307
72374,33279
72375,33307
72376,33266
72378,33366
72379,33553
72380,36701
72381,33279
72382,33307
72383,40184
72385,33438
72386,34251
72387,33517
72388,33568
72389,33307
72390,36213
72392,33438
72393,33307
72394,33279
72395,33366
72396,33966
72397,33279
72398,34752
72399,33273
72400,33279
72401,33279
72402,35228
72403,36213
72406,33307
72407,33279
72408,33568
72409,33541
72410,33307
72411,34491
72413,34472
72415,33279
72416,33279
72417,33279
72418,33307
72419,33366
72420,33307
72421,33294
72422,33406
72423,36213
72424,33438
72425,33517
72426,33307
72427,33294
72428,33273
72429,33366
72430,33273
72431,33366
72432,35768
72433,33438
72434,33279
72435,38594
72437,33545
72438,33279
72439,33273
72440,33307
72441,34102
72442,39855
72445,37490
72447,33307
72448,33568
72449,33366
72450,33318
72451,33307
72452,33545
72453,33273
72454,37029
72456,33279
72457,33307
72458,33273
72459,34483
72460,40592
72462,33279
72463,33549
72465,33667
72466,34644
72467,33775
72469,33294
72470,36928
72471,33307
72472,33307
72473,33541
72474,33438
72475,33279
72476,33545
72477,33279
72478,33375
72479,33279
72480,36490
72481,33273
72482,33307
72483,34433
72485,34535
72487,33366
72488,33312
72489,33318
72490,33360
72491,33273
72492,34025
72493,37709
72494,33307
72495,33279
72496,42102
72497,33266
72498,33366
72499,33902
72500,33438
72501,33307
72502,34222
72503,33690
72504,33485
72506,35336
72507,33266
72508,33406
72509,33307
72510,33467
72511,33279
72512,33307
72513,33279
72514,33999
72517,33467
72518,33307
72519,33621
72520,33273
72521,33307
72522,33769
72523,33438
72524,33307
72525,33406
72526,33273
72527,33286
72528,33545
72529,33279
72530,33279
72531,34891
72532,33279
72533,35398
72534,34891
72535,33545
72536,35625
72537,33541
72538,33545
72539,33545
72540,33936
72543,34208
72545,40855
72546,34491
72548,33438
72549,33279
72550,33279
72551,33318
72552,33573
72553,33438
72554,33279
72555,33273
72556,37995
72557,33541
72558,37057
72559,33307
72560,33307
72561,33279
72562,33307
72563,35822
72564,33279
72565,33350
72567,33602
72568,33279
72569,33273
72570,34644
72571,33307
72572,33279
72573,34280
72574,33266
72575,33545
72576,33545
72577,33568
72578,35768
72579,33568
72580,33615
72581,33307
72582,33307
72583,33568
72584,33279
72585,33279
72586,33307
72587,33541
72588,33307
72589,33307
72590,33366
72591,34480
72592,33822
72593,33279
72594,33273
72595,33273
72596,34979
72598,33375
72599,33966
72600,33279
72601,33429
72602,34041
72603,33568
72604,33467
72605,33438
72606,33517
72607,33690
72608,33307
72609,33279
72610,33545
72612,35768
72613,33279
72614,33545
72615,33541
72616,33307
72617,33438
72618,33541
72619,33307
72620,33545
72621,33307
72622,35497
72623,33438
72624,35159
72626,33273
72627,33690
72628,33279
72629,33406
72630,33545
72631,33279
72632,33545
72633,33375
72634,35398
72635,33279
72636,33279
72637,33307
72638,34025
72639,33279
72640,33266
72641,33419
72643,33438
72644,33307
72645,36667
72646,33307
72647,33553
72648,33545
72649,33307
72650,33307
72651,33307
72652,33307
72653,37424
72654,33307
72655,35612
72656,33266
72658,33438
72659,34543
72661,33545
72662,33438
72663,33279
72664,33453
72665,33279
72666,33307
72667,33467
72668,34715
72670,34491
72672,33406
72673,33307
72674,33294
72675,33541
72676,33467
72677,33438
72678,33406
72679,33406
72680,33279
72681,33307
72682,33615
72684,36213
72686,33307
72687,33294
72688,33545
72689,33438
72690,33615
72691,37386
72693,33273
72695,33307
72696,56352
72697,33279
72698,34251
72699,33307
72700,33438
72701,33279
72702,33438
72703,33279
72704,33307
72705,33279
72706,33307
72707,33273
72708,34483
72709,33279
72710,45130
72712,33541
72713,33307
72714,33307
72715,33406
72716,33999
72717,36615
72719,33406
72720,33294
72721,33438
72722,33545
72723,33828
72725,37386
72726,33307
72727,33307
72728,33438
72729,33366
72730,33273
72731,33318
72732,34251
72733,39701
72734,33307
72735,33307
72736,33307
72738,33568
72739,33553
72740,33266
72741,33279
72742,34935
72743,33279
72744,33307
72745,33438
72746,33279
72747,33307
72748,33279
72749,33366
72750,42185
72751,33438
72752,33307
72753,33307
72754,33279
72755,33307
72756,33366
72757,33307
72758,33307
72759,40592
72760,33279
72761,33366
72762,33273
72763,33541
72764,37490
72765,33273
72766,33568
72767,33438
72768,33812
72770,35132
72771,33273
72772,33307
72774,33307
72775,36226
72776,33307
72777,33279
72778,33366
72779,33307
72780,33279
72781,33621
72782,33541
72783,33273
72784,33545
72785,33438
72786,33279
72787,34025
72788,33545
72789,33307
72790,33438
72791,33676
72792,33279
72793,33769
72795,33279
72796,33279
72797,33307
72798,33545
72799,33769
72800,34862
72801,34102
72802,33307
72803,33279
72804,33307
72805,33279
72806,33279
72807,33307
72808,33307
72809,33294
72810,33307
72811,38650
72812,33366
72813,33438
72814,33279
72815,33568
72816,33273
72817,41139
72818,33928
72819,33294
72820,33438
72821,33307
72822,33545
72823,33307
72824,33438
72825,33621
72826,33279
72827,33545
72829,33307
72830,33307
72831,33307
72832,33273
72833,34491
72835,33999
72836,33307
72837,34222
72838,33318
72839,33307
72840,33840
72841,33307
72842,33438
72843,36355
72844,33438
72846,33279
72847,33307
72848,33438
72849,33307
72850,33307
72851,33438
72852,33590
72853,34347
72855,5
72856,33307
72857,33279
72858,33273
72859,33307
72860,33279
72861,33307
72862,33307
72863,33375
72864,33279
72865,33307
72866,33524
72868,35625
72869,33273
72870,33307
72871,33396
72872,33541
72873,33279
72874,36556
72875,33307
72876,33279
72877,33366
72878,33438
72879,33279
72880,33273
72881,33485
72882,33545
72883,33568
72884,33273
72885,36490
72887,34517
72888,34222
72889,33279
72890,33438
72891,33775
72894,33438
72895,33568
72896,33545
72897,33279
72898,37386
72900,40737
72901,33545
72903,33266
72904,33307
72905,33366
72906,33279
72907,36701
72908,33822
72909,34363
72910,33273
72911,33438
72912,33769
72913,33366
72914,33375
72915,34917
72916,33279
72917,33307
72918,33438
72919,34041
72921,33375
72922,35108
72924,34208
72926,33545
72927,33307
72928,33769
72930,35159
72931,33366
72934,39436
72936,33769
72937,36430
72939,33438
72940,33406
72941,33279
72942,33545
72943,34208
72946,33438
72947,33406
72948,33279
72949,39436
72950,33375
72951,33966
72952,33438
72953,36226
72954,33396
72955,33453
72956,45062
72958,33438
72959,33366
72960,33273
72961,33307
72962,33307
72963,33769
72965,33307
72966,33307
72967,33366
72968,33517
72969,33307
72970,33279
72971,33266
72972,33307
72973,33438
72974,33279
72975,33366
72976,34793
72977,33273
72978,34900
72980,33485
72981,33485
72982,33307
72983,33769
72984,35398
72985,33541
72986,33307
72987,33307
72988,33667
72989,33307
72990,33438
72991,33279
72992,33273
72993,33279
72994,33438
72995,33279
72996,33307
72997,42620
72999,33266
73000,33279
73001,33307
73002,34251
73004,33438
73005,33279
73006,33568
73008,33273
73009,33438
73010,37155
73011,33749
73012,39309
73014,33279
73015,33279
73016,36696
73017,36490
73018,33307
73019,33568
73020,33615
73021,33307
73022,34644
73023,33279
73024,33307
73025,33769
73026,33266
73027,40045
73028,33273
73029,35018
73031,33318
73032,33366
73033,33590
73034,35336
73036,33406
73037,33545
73038,33279
73039,33590
73040,33366
73041,33273
73042,33307
73043,33279
73044,33279
73045,34517
73046,33438
73047,34985
73048,33279
73049,33936
73050,33307
73051,34662
73052,33453
73053,33573
73054,33590
73056,33307
73057,33438
73058,33568
73059,41961
73060,33279
73061,33279
73062,33928
73063,33307
73064,33307
73065,33438
73066,33273
73067,33438
73068,33273
73069,33553
73070,37029
73071,33279
73072,33545
73073,33273
73074,33273
73075,33307
73076,33279
73077,33279
73078,33966
73079,33266
73080,40184
73082,33545
73084,33273
73085,33307
73086,35336
73088,33568
73089,33545
73090,33307
73091,33307
73092,33467
73093,33279
73094,33279
73095,33568
73096,33438
73097,33279
73098,33294
73099,33273
73100,33307
73101,33279
73103,35916
73104,33438
73106,37050
73107,33667
73108,33602
73109,33307
73110,33307
73111,33279
73112,33307
73113,33438
73114,33307
73115,33497
73116,33366
73117,33615
73118,33266
73119,33568
73120,33279
73121,33279
73122,33273
73123,33568
73124,33545
73125,33545
73127,33279
73128,35916
73129,33545
73130,33438
73131,33273
73132,33279
73133,33273
73134,33307
73135,33438
73136,34891
73138,33568
73140,33366
73141,33279
73142,33541
73143,35215
73145,39065
73146,33307
73147,33318
73148,33307
73149,33307
73150,37037
73151,37029
73152,33602
73153,33273
73154,33279
73155,33541
73156,33568
73157,33366
73158,33279
73159,33573
73160,33366
73162,33307
73163,34433
73164,39180
73166,33902
73167,33279
73168,33279
73169,33307
73170,35215
73172,34644
73173,33279
73174,33366
73175,35963
73176,33438
73177,33366
73178,33545
73179,33568
73180,33307
73181,33318
73183,37014
73184,33568
73185,62481
73186,33279
73187,33307
73188,33273
73189,33279
73190,33307
73191,33828
73192,33438
73193,33279
73194,33438
73195,33307
73196,34251
73197,33266
73198,33307
73199,33438
73200,33541
73201,35612
73202,33307
73203,38594
73204,33279
73205,33545
73207,33541
73208,33541
73209,33273
73210,33318
73211,33545
73212,33307
73213,35454
73214,33568
73215,33307
73216,34573
73218,33279
73219,33266
73220,34163
73221,33467
73222,33279
73223,33279
73224,33273
73225,33438
73226,40460
73227,33438
73228,37199
73229,33307
73230,38594
73232,33545
73233,33545
73234,33307
73235,33279
73236,33279
73237,33517
73238,33273
73239,46722
73240,33307
73241,36213
73243,33438
73244,33976
73245,34644
73246,33307
73247,33545
73248,33667
73250,45870
73253,33307
73254,33279
73255,33485
73256,33273
73257,35463
73258,34956
73259,38008
73260,46917
73262,33307
73263,34752
73264,33366
73265,33545
73266,33279
73267,33840
73268,33467
73269,33438
73270,35215
73271,38398
73272,33279
73273,36137
73275,33568
73276,33307
73277,33545
73278,33279
73279,33307
73280,33307
73281,33366
73282,36928
73283,33307
73284,33307
73285,33307
73286,33279
73287,33307
73288,33307
73289,35132
73290,33273
73291,33279
73292,33279
73293,34251
73294,33307
73295,33621
73296,33307
73297,33307
73298,33307
73299,33307
73300,33406
73301,33828
73302,34131
73304,33273
73305,33438
73306,33279
73307,33273
73308,33307
73309,33279
73310,34491
73312,34208
73313,33307
73314,33438
73315,33307
73316,33307
73317,33307
73318,33266
73319,33545
73320,33598
73321,33366
73322,33366
73323,33279
73324,33438
73325,33273
73326,33279
73327,33307
73328,33307
73329,34398
73331,33438
73332,33266
73333,33366
73334,33279
73335,35285
73336,33307
73337,34917
73338,50750
73339,33438
73340,33366
73341,33273
73342,33279
73343,33667
73344,33294
73345,33307
73346,34102
73347,33266
73348,33279
73349,35215
73351,33279
73352,33545
73353,33375
73354,33467
73355,34985
73356,33307
73357,33307
73358,33318
73359,34041
73360,33568
73361,33279
73362,34547
73363,37550
73365,33279
73366,33307
73367,33438
73368,33279
73369,33307
73370,33467
73372,33307
73373,33279
73374,33798
73375,33266
73376,35612
73378,34433
73380,33545
73382,33438
73383,33279
73384,33307
73385,35454
73386,33279
73387,33549
73388,33307
73389,33928
73390,33273
73391,33273
73392,33279
73393,33307
73394,33307
73395,33307
73396,33438
73397,33366
73398,33615
73399,34012
73400,33279
73401,33307
73402,37824
73403,33307
73404,33266
73405,44155
73407,33438
73408,33438
73409,33307
73410,33307
73411,35427
73412,34517
73414,33307
73415,33279
73416,33273
73417,33273
73418,33467
73419,44332
73420,33273
73421,33307
73422,33266
73423,33318
73424,33812
73426,33294
73427,33307
73428,35398
73429,33307
73430,36701
73433,33307
73434,33366
73435,34025
73436,33266
73437,43529
73438,33545
73439,33545
73440,33366
73441,33273
73442,33273
73443,35768
73444,33667
73446,34891
73447,33541
73448,33307
73449,35963
73451,34706
73453,33976
73454,33545
73455,33568
73456,33279
73457,33438
73458,33273
73459,33294
73460,33307
73461,33769
73463,33273
73464,33545
73465,33279
73466,33307
73467,33307
73468,34535
73469,33279
73470,33307
73471,33375
73472,33307
73473,33279
73474,33916
73475,33279
73476,33279
73477,33318
73478,33273
73479,33318
73480,33549
73481,34597
73483,33279
73484,33541
73485,33307
73486,33902
73487,48567
73488,36730
73490,33545
73491,33541
73492,33307
73493,34353
73494,34047
73495,41152
73497,33307
73498,33438
73499,33266
73500,33307
73501,33307
73502,33307
73503,48624
73505,33266
73506,33318
73507,36227
73509,33787
73510,36088
73512,33279
73513,33545
73514,33307
73515,33279
73516,33266
73517,33966
73518,33307
73519,33273
73520,39855
73522,33568
73523,33318
73524,33307
73525,33279
73526,33467
73527,33545
73528,33279
73529,34465
73531,35768
73532,33545
73533,34862
73535,33307
73536,33928
73537,33568
73538,33438
73539,33438
73540,33590
73541,33366
73542,33273
73543,33307
73544,33279
73545,33279
73546,33273
73547,33307
73548,33294
73549,35612
73550,34251
73551,33318
73552,33273
73553,35963
73554,34200
73556,33307
73557,33273
73558,33273
73559,33568
73560,36928
73562,33366
73563,33541
73564,33307
73565,33273
73566,33302
73568,33812
73569,33307
73570,33307
73571,33307
73572,33266
73573,33366
73574,33541
73575,33545
73576,33279
73577,33307
73578,33307
73579,33545
73581,33279
73582,33307
73583,33279
73584,33545
73585,39436
73586,33307
73587,33568
73588,33307
73589,33279
73590,34543
73592,33273
73593,33279
73594,33266
73595,33279
73596,33279
73597,33545
73598,33545
73599,33590
73600,33307
73601,33279
73602,33307
73603,33307
73604,33279
73605,34573
73607,33318
73608,33273
73609,33866
73610,33279
73611,33307
73612,34012
73613,33307
73614,40914
73616,33541
73617,33307
73618,33273
73619,33307
73620,33541
73621,33541
73622,34752
73623,33266
73624,36964
73626,33307
73627,33279
73628,33307
73629,33273
73630,33928
73631,33307
73632,33307
73633,33307
73634,33541
73635,33307
73636,35108
73637,33279
73638,33545
73639,33318
73640,34862
73642,34257
73643,33279
73644,33366
73645,34673
73646,33438
73647,33307
73648,33568
73649,33273
73650,34025
73651,33467
73652,33438
73653,33279
73654,34644
73655,33307
73656,33545
73657,33279
73658,33273
73659,33307
73660,33279
73661,41840
73662,37550
73663,37510
73664,33667
73666,34535
73667,33279
73668,33273
73669,33279
73670,33307
73671,33307
73672,33438
73673,33279
73674,40011
73676,33590
73677,34556
73678,33307
73679,34491
73681,34465
73682,33307
73683,33273
73684,33438
73685,33279
73686,33307
73687,33568
73688,33312
73689,33318
73690,33307
73691,33545
73692,33307
73693,33279
73694,33828
73695,33279
73696,33307
73697,33438
73698,33279
73699,37014
73700,33279
73701,33307
73702,33568
73703,33279
73704,33273
73705,34480
73706,33307
73707,33279
73708,33273
73709,33438
73710,34047
73711,33307
73712,34319
73714,33307
73715,33769
73716,33467
73717,33590
73718,33273
73719,33307
73720,33307
73721,33279
73722,35285
73723,35454
73724,35612
73725,33273
73726,33545
73727,33279
73728,33406
73729,33307
73730,37490
73731,33273
73732,33438
73734,33568
73735,33266
73736,33545
73737,33307
73738,33453
73739,33279
73740,33279
73741,33545
73742,33279
73743,33307
73744,36487
73745,33545
73746,33438
73747,33928
73748,35285
73749,34956
73750,33568
73751,33279
73752,33307
73753,33307
73754,40460
73755,33621
73756,33438
73757,35835
73758,33553
73760,33279
73761,34222
73762,33307
73763,33307
73764,33266
73765,33307
73766,34047
73768,33615
73770,33545
73771,33621
73773,33294
73774,33366
73775,33279
73776,33273
73777,33307
73778,34208
73779,33366
73780,33273
73781,33477
73782,33279
73783,33366
73784,33273
73785,33545
73786,33438
73787,34208
73789,33273
73790,33545
73791,33438
73792,33467
73793,35454
73794,33307
73795,33545
73796,34862
73798,33553
73799,33266
73800,33266
73801,33366
73802,50276
73804,33366
73805,33318
73806,33307
73807,33279
73808,33866
73809,33307
73810,33467
73811,35629
73812,42245
73813,35612
73814,33307
73815,34208
73816,33541
73817,33307
73818,33307
73819,34862
73820,33366
73821,33307
73822,33279
73823,33273
73824,35768
73825,33307
73826,33438
73827,38769
73829,33307
