personID,managerID
72633,33564
72634,36283
72635,35443
72636,33745
72637,40750
72638,49742
72639,34606
72640,34692
72641,54925
72643,33848
72644,34072
72645,43948
72646,34679
72647,38663
72648,33543
72649,33579
72650,34460
72651,35222
72652,33814
72653,37423
72654,40195
72655,41355
72656,49361
72658,33491
72659,40761
72661,33643
72662,33876
72663,33734
72664,35044
72665,34196
72666,35291
72667,39753
72668,34714
72670,39556
72672,36472
72673,42097
72674,33332
72675,33540
72676,38427
72677,36882
72678,33412
72679,34428
72680,35828
72681,33391
72682,35457
72684,39687
72686,37556
72687,33293
72688,33543
72689,34442
72690,34639
72691,43772
72693,34631
72695,34498
72696,56351
72697,34606
72698,41485
72699,33772
72700,34114
72701,35564
72702,35663
72703,33754
72704,33970
72705,33959
72706,37740
72707,34690
72708,36720
72709,34336
72710,72711
72712,35022
72713,34338
72714,33772
72715,33506
72716,57267
72717,36614
72719,33412
72720,33293
72721,44212
72722,33543
72723,46390
72725,39593
72726,34931
72727,35686
72728,37598
72729,35278
72730,34148
72731,35052
72732,37166
72733,52849
72734,33814
72735,33328
72736,38639
72738,34056
72739,38895
72740,35126
72741,36154
72742,47136
72743,33705
72744,33575
72745,37797
72746,34606
72747,35073
72748,34400
72749,37764
72750,42184
72751,35140
72752,36562
72753,34128
72754,33488
72755,33575
72756,34834
72757,33698
72758,34338
72759,43883
72760,34104
72761,42163
72762,34143
72763,34203
72764,41894
72765,33640
72766,33583
72767,33488
72768,38001
72770,37753
72771,33911
72772,34072
72774,33890
72775,37748
72776,33909
72777,34116
72778,38022
72779,35717
72780,34314
72781,39019
72782,33540
72783,34349
72784,33643
72785,36202
72786,33652
72787,58651
72788,33543
72789,35185
72790,35044
72791,38056
72792,33913
72793,40296
72795,34588
72796,33924
72797,34893
72798,33680
72799,33767
72800,35242
72801,54499
72802,35717
72803,33734
72804,35506
72805,38311
72806,35531
72807,34823
72808,33663
72809,38313
72810,35959
72811,38649
72812,35694
72813,34871
72814,33972
72815,39925
72816,34148
72817,38500
72818,39163
72819,36707
72820,35865
72821,33435
72822,33543
72823,34072
72824,34591
72825,39200
72826,35100
72827,33543
72829,33963
72830,34166
72831,33561
72832,33835
72833,36059
72835,36639
72836,35942
72837,48556
72838,34225
72839,35942
72840,40597
72841,34212
72842,33816
72843,45373
72844,34766
72846,34405
72847,35287
72848,36651
72849,35959
72850,35185
72851,35503
72852,35311
72853,38253
72855,38747
72856,34887
72857,35054
72858,33835
72859,38244
72860,36154
72861,35361
72862,33561
72863,35628
72864,33878
72865,35222
72866,72867
72868,41997
72869,33835
72870,34009
72871,34559
72872,33913
72873,35703
72874,36006
72875,34124
72876,35022
72877,40039
72878,36882
72879,34104
72880,38655
72881,52605
72882,33643
72883,41918
72884,33380
72885,48974
72887,37495
72888,48556
72889,34588
72890,33533
72891,72892
72894,34462
72895,34192
72896,33543
72897,33850
72898,56275
72900,44078
72901,33543
72903,35677
72904,33772
72905,34076
72906,33508
72907,36699
72908,33821
72909,34362
72910,34405
72911,55518
72912,34110
72913,37591
72914,35339
72915,50263
72916,34400
72917,35959
72918,34114
72919,34040
72921,33374
72922,43347
72924,40439
72926,33543
72927,35222
72928,61223
72930,35158
72931,72932
72934,45750
72936,41249
72937,46891
72939,33848
72940,34355
72941,34038
72942,33543
72943,72944
72946,33899
72947,38264
72948,33473
72949,72091
72950,36583
72951,33965
72952,34114
72953,40595
72954,40597
72955,58573
72956,45061
72958,42837
72959,47024
72960,34349
72961,33961
72962,35686
72963,43560
72965,35959
72966,34907
72967,33364
72968,34106
72969,34128
72970,35531
72971,45865
72972,33684
72973,35692
72974,34893
72975,40039
72976,42345
72977,33272
72978,72979
72980,41638
72981,42612
72982,35222
72983,48751
72984,36283
72985,33913
72986,33970
72987,34276
72988,65858
72989,33858
72990,35503
72991,33638
72992,34263
72993,33878
72994,39794
72995,35531
72996,34276
72997,54071
72999,34455
73000,34104
73001,34009
73002,34451
73004,35326
73005,37525
73006,33722
73008,33981
73009,42753
73010,54254
73011,39629
73012,33528
73014,33410
73015,34703
73016,45753
73017,36489
73018,35185
73019,36183
73020,36945
73021,33807
73022,34960
73023,34763
73024,34321
73025,60513
73026,34528
73027,40044
73028,33632
73029,38342
73031,38549
73032,35278
73033,34808
73034,50059
73036,35445
73037,39791
73038,34867
73039,34808
73040,38192
73041,33907
73042,33510
73043,35390
73044,34343
73045,37495
73046,34457
73047,33543
73048,34298
73049,38643
73050,35510
73051,61248
73052,34385
73053,36646
73054,38680
73056,34967
73057,40830
73058,39925
73059,42381
73060,33696
73061,34314
73062,33926
73063,36768
73064,34230
73065,35268
73066,33272
73067,34719
73068,33636
73069,34457
73070,37027
73071,35828
73072,33680
73073,33911
73074,35576
73075,33646
73076,35100
73077,33745
73078,39666
73079,37318
73080,40183
73082,33543
73084,34248
73085,35287
73086,55969
73088,34784
73089,33543
73090,34893
73091,33382
73092,39191
73093,33734
73094,34095
73095,37612
73096,34755
73097,33782
73098,33332
73099,34690
73100,33686
73101,34509
73103,43785
73104,34871
73106,53144
73107,47059
73108,39488
73109,33725
73110,33837
73111,34772
73112,33961
73113,42812
73114,35076
73115,48824
73116,38133
73117,34170
73118,34692
73119,34453
73120,35482
73121,35738
73122,33981
73123,38887
73124,34079
73125,34079
73127,33378
73128,35915
73129,33543
73130,34114
73131,34405
73132,33581
73133,34263
73134,33335
73135,35245
73136,42285
73138,33583
73140,41629
73141,34729
73142,35022
73143,43236
73145,41410
73146,35185
73147,35741
73148,33382
73149,34276
73150,37036
73151,37027
73152,39393
73153,35387
73154,34196
73155,35022
73156,39109
73157,37906
73158,33581
73159,57818
73160,36003
73162,33646
73163,42494
73164,39179
73166,70099
73167,33754
73168,34196
73169,33335
73170,73171
73172,35865
73173,34729
73174,39195
73175,34559
73176,33816
73177,35694
73178,33543
73179,42659
73180,40958
73181,38127
73183,37012
73184,61292
73185,46536
73186,34737
73187,34212
73188,34447
73189,33727
73190,36562
73191,44451
73192,34300
73193,34502
73194,33876
73195,34498
73196,47339
73197,34020
73198,36768
73199,38660
73200,36271
73201,39462
73202,34338
73203,68514
73204,34509
73205,33543
73207,34189
73208,35022
73209,33907
73210,35052
73211,33643
73212,34419
73213,37473
73214,34562
73215,34160
73216,42352
73218,35482
73219,35677
73220,51500
73221,43474
73222,35100
73223,34616
73224,33981
73225,34150
73226,40459
73227,48740
73228,43823
73229,34839
73230,41126
73232,33643
73233,33643
73234,35156
73235,33705
73236,33734
73237,41986
73238,33981
73239,34565
73240,34276
73241,73242
73243,37187
73244,40113
73245,35865
73246,35717
73247,33779
73248,38990
73250,73251
73253,41716
73254,36810
73255,41638
73256,38655
73257,70352
73258,40984
73259,37960
73260,37093
73262,35185
73263,36619
73264,34836
73265,33543
73266,34772
73267,35871
73268,40480
73269,36263
73270,36776
73271,53825
73272,33878
73273,42121
73275,37612
73276,33963
73277,33543
73278,34343
73279,34166
73280,34682
73281,35084
73282,58212
73283,33892
73284,34230
73285,33646
73286,34502
73287,33772
73288,34276
73289,35131
73290,34600
73291,35482
73292,34376
73293,34451
73294,33335
73295,38543
73296,33846
73297,34962
73298,35222
73299,35506
73300,34098
73301,37075
73302,34130
73304,34143
73305,35865
73306,34038
73307,34690
73308,33970
73309,34343
73310,41656
73312,34296
73313,33725
73314,34268
73315,34212
73316,33909
73317,35090
73318,33835
73319,33643
73320,46254
73321,62416
73322,37591
73323,34196
73324,36433
73325,33939
73326,35751
73327,33510
73328,34230
73329,67689
73331,35326
73332,34964
73333,51309
73334,35703
73335,49552
73336,38677
73337,50142
73338,48541
73339,33488
73340,35861
73341,33640
73342,34763
73343,34531
73344,33332
73345,33814
73346,36991
73347,34528
73348,38311
73349,44725
73351,34958
73352,33779
73353,35628
73354,39753
73355,33543
73356,33807
73357,37943
73358,35052
73359,33786
73360,47396
73361,33508
73362,35331
73363,40070
73365,36810
73366,35686
73367,35663
73368,34782
73369,35959
73370,34260
73372,35076
73373,34298
73374,33987
73375,46047
73376,41355
73378,34431
73380,33543
73382,33488
73383,39338
73384,33741
73385,37776
73386,33433
73387,39801
73388,34072
73389,35786
73390,34631
73391,34349
73392,35828
73393,34782
73394,33663
73395,33961
73396,34796
73397,40039
73398,35457
73399,40692
73400,35738
73401,34460
73402,40573
73403,35222
73404,35126
73405,48514
73407,33293
73408,33816
73409,35076
73410,35185
73411,57222
73412,35996
73414,34230
73415,34030
73416,36265
73417,33632
73418,39753
73419,44330
73420,34349
73421,34962
73422,33835
73423,34997
73424,38878
73426,38347
73427,34682
73428,36670
73429,35460
73430,73431
73433,34967
73434,33364
73435,35307
73436,34528
73437,35845
73438,33543
73439,33543
73440,40770
73441,33803
73442,34405
73443,34225
73444,44126
73446,34890
73447,33913
73448,35076
73449,35512
73451,41229
73453,44081
73454,33543
73455,33873
73456,34439
73457,35663
73458,34263
73459,37320
73460,34962
73461,65272
73463,34467
73464,33680
73465,33682
73466,34285
73467,33970
73468,50774
73469,34298
73470,34285
73471,33374
73472,33435
73473,34294
73474,36504
73475,35828
73476,33727
73477,35902
73478,33981
73479,35052
73480,43909
73481,41546
73483,37331
73484,35291
73485,35185
73486,34451
73487,49573
73488,45169
73490,33779
73491,34189
73492,33772
73493,36248
73494,57068
73495,59397
73497,34400
73498,35440
73499,35469
73500,40398
73501,33909
73502,33328
73503,48623
73505,33493
73506,56455
73507,35668
73509,36234
73510,43807
73512,43795
73513,33543
73514,34084
73515,35564
73516,35677
73517,33965
73518,35361
73519,34631
73520,46574
73522,36183
73523,35052
73524,33754
73525,33727
73526,39753
73527,42474
73528,33433
73529,39300
73531,48151
73532,34079
73533,39130
73535,34498
73536,39163
73537,34784
73538,34618
73539,34300
73540,35311
73541,43111
73542,34143
73543,34865
73544,37331
73545,34616
73546,35576
73547,34072
73548,36707
73549,43440
73550,62571
73551,35939
73552,34148
73553,51591
73554,35119
73556,35156
73557,34405
73558,33632
73559,36183
73560,58364
73562,35756
73563,34189
73564,33858
73565,33632
73566,37093
73568,36044
73569,36352
73570,36562
73571,34679
73572,36826
73573,51309
73574,33913
73575,33779
73576,34649
73577,38244
73578,35029
73579,33543
73581,33850
73582,34877
73583,33924
73584,33643
73585,38704
73586,34782
73587,37672
73588,34887
73589,36456
73590,41601
73592,35090
73593,35751
73594,35469
73595,33734
73596,35564
73597,33543
73598,37988
73599,35845
73600,36352
73601,33682
73602,33909
73603,33961
73604,34145
73605,65708
73607,35052
73608,33380
73609,55128
73610,35738
73611,33335
73612,44449
73613,34679
73614,73615
73616,36056
73617,33698
73618,34600
73619,34737
73620,34637
73621,33540
73622,48298
73623,33558
73624,45081
73626,34931
73627,33638
73628,35959
73629,35576
73630,33926
73631,36703
73632,33556
73633,33846
73634,34189
73635,33634
73636,35107
73637,33508
73638,33543
73639,34309
73640,43496
73642,34255
73643,35443
73644,34028
73645,34672
73646,34755
73647,34507
73648,50476
73649,33577
73650,58651
73651,33671
73652,33899
73653,34196
73654,34960
73655,34931
73656,33543
73657,33705
73658,34600
73659,36352
73660,33757
73661,38326
73662,46117
73663,47753
73664,39095
73666,37553
73667,34038
73668,33907
73669,35390
73670,34967
73671,33814
73672,33659
73673,34485
73674,41065
73676,35311
73677,44199
73678,34230
73679,73680
73681,49015
73682,33807
73683,33380
73684,48740
73685,33682
73686,34504
73687,49230
73688,33950
73689,39895
73690,34907
73691,34079
73692,34369
73693,33581
73694,36392
73695,35054
73696,34682
73697,37598
73698,34038
73699,47822
73700,34606
73701,33725
73702,39093
73703,34729
73704,33939
73705,37270
73706,37943
73707,33850
73708,33981
73709,44212
73710,37149
73711,34160
73712,35012
73714,34018
73715,35728
73716,39101
73717,34907
73718,33939
73719,36352
73720,33858
73721,33652
73722,44949
73723,37776
73724,44907
73725,34405
73726,33543
73727,34763
73728,35445
73729,35222
73730,37489
73731,33636
73732,36027
73734,34192
73735,46096
73736,33543
73737,34887
73738,34385
73739,35531
73740,34038
73741,33643
73742,34196
73743,34212
73744,42427
73745,33643
73746,33630
73747,39163
73748,37984
73749,35646
73750,38297
73751,34174
73752,34074
73753,35076
73754,40459
73755,35904
73756,34114
73757,50735
73758,34457
73760,34030
73761,48556
73762,41716
73763,34128
73764,33264
73765,35185
73766,47964
73768,35457
73770,33680
73771,73772
73773,37125
73774,34834
73775,33924
73776,33907
73777,33391
73778,34296
73779,35858
73780,33803
73781,34133
73782,33652
73783,42163
73784,34143
73785,33779
73786,34150
73787,34697
73789,33632
73790,33543
73791,42753
73792,37949
73793,48843
73794,35073
73795,33680
73796,50202
73798,34457
73799,35196
73800,35854
73801,36472
73802,36816
73804,34667
73805,35052
73806,33328
73807,33410
73808,35635
73809,35076
73810,34288
73811,44756
73812,33729
73813,41355
73814,33510
73815,34697
73816,33473
73817,33399
73818,34124
73819,46705
73820,38326
73821,33909
73822,34772
73823,33981
73824,53644
73825,34962
73826,34618
73827,37093
73829,40750
73830,33981
73831,34030
73832,35959
73833,35845
73834,33412
73835,52950
73836,47921
73837,33782
73838,34160
73839,35032
73840,34294
73841,34703
73842,33643
73843,38077
73844,34639
73846,37602
73848,33600
73849,34790
73850,37264
73851,48608
73853,33890
73854,73855
73857,35156
73858,33512
73859,33575
73860,34369
73861,37436
73863,33722
73865,37836
73866,35054
73867,36792
73868,35073
73869,47032
73871,34294
73872,44610
73873,33632
73874,35339
73875,42812
73876,37036
73877,42846
73878,34170
73879,42522
73881,38593
73883,33959
73884,44833
73885,34652
73886,33592
73888,33913
73889,33466
73890,33435
73891,34637
73892,42435
73893,45869
73895,35828
73896,37591
73897,37267
73898,34187
73899,34376
73900,35278
73901,35404
73902,35561
73903,34405
73904,55308
73905,36319
73906,33488
73907,34343
73908,34690
73909,33981
73910,37872
73911,34248
73912,34116
73913,34609
73914,42248
73916,51849
73917,36433
73918,33835
73919,33924
73920,34808
73921,33779
73922,34737
73923,33680
73924,33727
73925,38562
73926,33543
73927,34920
73928,35052
73929,39867
73930,33543
73931,34643
73932,35803
73934,37943
73935,36882
73936,36745
73937,35942
73938,33972
73939,34621
73940,39484
73941,34933
73942,34212
73943,33579
73944,40913
73946,33807
73947,33506
73948,34352
73949,33473
73950,34877
73951,44584
73953,33858
73954,34869
73955,37002
73956,33353
73957,34192
73958,41529
73959,36707
73960,35185
73961,33561
73962,39698
73963,33315
73964,73965
73967,35161
73968,35003
73969,50253
73970,39095
73972,33540
73973,35122
73974,35736
73975,35942
73976,55545
73978,34018
73979,35808
73980,34502
73981,34498
73982,35361
73983,41920
73984,35845
73985,42474
73986,34260
73987,55128
73988,35830
73989,34419
73990,38809
73991,35404
73992,39064
73993,48223
73994,33278
73995,35052
73996,34682
73997,33372
73998,38155
73999,34457
74000,36059
74001,34128
74002,35663
74003,33970
74004,34637
74005,33924
74006,35902
74007,35522
74008,34600
74009,34502
74010,37943
74011,33801
74012,38244
74013,34072
74014,74015
74016,39587
74017,34300
74018,33741
74019,35861
74020,36238
74022,35291
74023,34960
74025,48298
74027,35185
74028,37258
74029,52026
74031,36352
74032,35689
74033,36586
74034,34212
74035,38677
74036,33353
74037,38037
74038,33972
74039,35658
74040,43720
74041,33640
74042,33858
74043,37933
74044,63840
74046,62278
74047,35052
74048,39389
74049,34405
74050,36319
74051,43342
74053,71174
74055,33399
74056,34189
74057,34166
74058,33680
74059,33391
74060,35751
74061,35039
74062,54432
74063,39488
74064,42378
74066,34239
74067,74068
74069,35482
74070,33819
74071,33543
74072,35052
74073,34962
74074,42427
74075,35531
74076,74077
74078,37702
74079,37495
74080,60486
74082,35736
74083,40816
74084,34307
74085,35076
74086,35291
74087,35012
74088,34639
74089,34588
74090,36095
74091,35564
74092,34467
74093,34225
74094,34887
74095,34196
74096,33779
74097,33493
74098,41532
74100,33433
74101,37591
74102,34294
74103,39882
74104,36876
74105,35185
74106,34371
74107,34369
74108,39291
74109,49119
74111,33911
74112,33543
74113,35858
74114,46245
74115,33821
74116,34682
74117,34887
74118,33543
74119,34128
74120,34697
74122,42110
74123,33272
74124,35677
74125,35564
74126,35778
74127,42632
74128,52494
74129,33913
74130,36458
74131,41410
74132,33481
74133,33491
74134,35686
74135,35100
74136,35473
74137,34637
74138,34958
74139,42812
74140,33293
74141,48298
74142,41172
74143,35663
74144,33579
74145,33963
74146,34058
74147,33583
74148,42097
74149,70113
74150,43701
74151,34405
74152,57302
74154,43563
74155,49455
74156,34631
74157,35022
74158,34960
74159,35156
74160,33772
74161,34166
74162,33353
74163,34098
74164,33510
74165,34291
74166,53484
74167,39725
74168,33858
74169,46390
74170,35539
74171,35339
74172,34964
74173,34053
74174,34967
74175,33632
74176,33913
74177,34890
74178,47396
74179,57789
74180,33638
74181,34534
74182,33850
74183,35738
74184,35052
74185,33575
74186,33630
74187,34834
74188,35959
74189,59164
74191,34504
74192,34629
74193,34128
74194,33821
74195,37478
74197,34009
74198,61718
74200,39925
74201,74202
74204,34079
74205,38584
74206,48206
74207,33932
74208,34509
74209,35506
74210,34206
74211,33892
74212,42411
74214,33264
74215,42378
74216,33391
74217,50319
74218,33488
74219,33543
74220,35003
74221,65843
74222,39451
74223,36456
74224,36756
74225,42556
74226,33835
74227,53367
74228,34887
74229,34755
74230,35939
74231,36183
74232,34823
74233,49669
74234,33772
74235,33405
74236,33391
74237,34867
74238,33814
74239,34020
74240,34504
74241,36183
74242,33540
74243,35206
74244,35054
74245,38244
74246,33632
74247,34460
74248,33698
74249,46806
74250,36546
74252,50208
74253,33835
74254,37525
74255,34174
74256,33848
74257,43480
74258,33961
74259,34405
74260,48761
74261,34143
74262,33575
74263,34652
74264,73615
74265,34166
74266,34737
74267,34168
74268,49891
74270,34509
74271,34263
74272,42394
74273,35326
74274,33543
74275,37267
74276,34726
74277,38884
74278,74279
74280,33543
74281,34170
74282,34307
74283,35821
74284,43202
74286,40930
74287,39023
74289,33734
74290,33899
74291,33611
74292,34079
74293,35832
74294,34128
74295,37687
74296,33353
74297,37417
74299,33433
74300,39616
74301,55545
74303,36514
74304,38264
74305,37449
74306,35959
74307,62659
74308,64788
74310,33981
74311,33433
74312,35352
74313,36458
74314,33640
74315,34376
74316,72932
74317,33575
74318,39179
74319,34300
74320,34565
74321,56790
74322,39359
74323,39666
74324,34960
74326,33725
74327,35326
74328,34703
74329,44695
74330,34967
74331,37875
74332,52950
74333,39731
74334,44199
74335,34658
74336,38393
74337,35331
74338,33878
74339,34030
74340,34621
74341,38577
74342,35185
74343,41441
74344,39191
74345,33924
74346,33473
74347,33825
74348,37641
74349,33543
74350,40217
74351,37201
74352,34504
74353,36489
74354,40608
74356,36006
74357,33543
74358,34846
74359,33725
74360,44764
74362,56860
74363,35242
74364,35663
74365,34649
74366,40989
74367,33543
74368,34074
74369,43611
74370,37066
74372,46788
74374,38244
74375,34407
74376,49002
74377,34174
74378,34882
74379,34631
74380,49802
74381,33335
74382,34349
74383,35076
74384,34823
74385,36083
74386,36699
74387,34038
74388,34588
74389,34187
74390,36761
74391,57510
74392,33972
74393,36756
74394,36651
74395,34487
74396,35304
74397,41172
74398,35564
74399,59160
74400,41126
74401,34629
74402,33437
74403,33682
74404,33506
74405,34455
74406,74407
74409,35034
74410,34451
74411,49100
74412,44588
74413,42649
74414,38393
74415,34405
74416,34489
74417,35156
74418,39600
74419,34967
74420,33508
74421,37495
74422,36866
74423,33543
74424,45520
74425,34887
74426,62706
74428,36335
74429,34212
74430,40217
74431,38737
74432,37449
74433,37349
74434,33981
74435,33473
74436,39738
74438,47167
74439,48882
74441,34437
74442,38562
74443,74444
74446,33835
74447,48048
74449,41656
74451,43421
74452,33543
74453,54274
74454,35054
74455,42510
74456,33543
74457,34449
74458,51309
74459,33970
74460,36234
74461,34559
74462,36202
74463,55001
74464,46521
74466,33643
74467,33435
74468,36413
74469,33543
74470,33391
74471,36707
74472,35404
74473,40151
74474,35054
74475,33632
74476,33772
74477,34291
74478,33913
74479,33963
74480,38982
74482,35741
74483,36429
74484,34196
74485,34865
74486,34079
74487,35641
74488,35686
74489,36183
74490,35242
74491,44900
74492,33963
74493,34298
74494,36458
74495,46160
74496,34877
74497,36032
74499,33972
74500,36453
74501,43024
74502,34038
74503,34692
74504,35959
74505,34643
74506,47447
74507,33959
74508,35268
74509,33913
74510,62048
74511,33543
74512,33353
74513,35512
74514,34288
74515,45706
74517,41972
74518,58573
74519,54089
74520,33972
74521,34148
74522,49517
74524,53144
74526,34053
74527,34079
74528,42248
74530,36076
74532,33965
74534,36265
74535,34600
74536,43686
74537,34314
74538,35185
74539,35531
74540,37591
74541,34629
74542,37988
74543,37745
74545,34174
74546,34893
74547,40113
74548,33924
74549,35922
74550,34467
74551,37331
74552,51564
74553,34248
74554,33878
74555,34877
74556,33556
74557,33380
74558,35996
74559,39212
74560,37943
74561,74562
74563,46878
74564,33543
74566,39666
74567,33634
74568,35460
74569,35222
74570,39524
74571,33364
74572,34679
74573,36810
74574,34958
74575,41635
74577,33648
74578,33816
74579,38507
74580,33899
74581,37294
74583,33705
74584,33473
74585,34300
74586,38171
74587,34143
74588,33981
74589,40214
74590,36183
74591,33543
74592,52828
74593,34763
74594,34887
74595,33510
74596,33583
74597,34174
74598,35073
74599,33858
74600,34407
74601,33510
74602,35311
74603,35567
74605,34376
74606,35187
74607,35339
74608,47396
74609,52026
74611,37535
74612,35222
74613,36023
74614,37598
74615,33543
74616,37036
74617,43318
74618,44059
74619,43013
74620,33972
74621,33890
74622,34341
74623,34028
74624,33508
74625,37695
74626,37495
74627,44206
74629,34326
74631,35140
74632,39612
74633,33543
74634,38655
74635,34212
74636,53484
74638,36372
74639,35599
74640,36046
74641,38085
74642,37986
74643,36810
74644,34684
74645,34796
74646,34038
74647,34150
74648,33433
74649,34072
74650,33959
74651,37848
74652,74653
74655,36265
74656,36163
74657,45527
74658,34823
74659,35076
74660,47863
74662,37695
74663,33911
74664,50411
74665,39867
74666,34400
74667,38549
74668,35628
74669,34836
74670,34933
74671,35054
74672,33663
74673,42184
74675,40206
74677,45239
74678,47902
74680,36079
74681,37525
74682,74683
74685,33488
74686,52828
74687,37412
74688,34485
74689,36183
74690,34616
74691,47987
74692,37906
74693,35304
74694,37872
74695,42545
74697,34522
74698,33684
74699,33954
74700,33754
74701,34276
74702,52477
74703,61402
74704,34040
74705,34079
74706,33488
74707,53401
74709,51286
74710,38932
74711,36187
74712,34455
74713,33543
74714,39666
74715,34074
74716,34600
74717,33380
74718,34823
74719,35311
74720,34729
74721,34697
74723,33848
74724,33909
74725,34307
74726,37331
74727,33907
74728,33926
74729,38043
74730,43411
74731,44653
74732,59857
74733,33315
74734,34649
74735,36882
74736,34692
74737,34101
74738,34072
74739,36847
74740,35845
74741,37331
74742,36456
74743,33835
74744,41439
74745,33754
74746,35510
74747,34887
74748,35576
74749,38590
74750,33835
74751,33328
74752,34119
74753,33674
74754,33734
74755,33655
74757,33779
74758,37506
74759,38655
74760,41149
74761,37867
74763,66986
74764,34203
74765,34160
74766,33981
74767,33881
74768,53174
74769,35304
74770,35457
74772,37872
74773,34437
74774,73431
74775,34126
74776,35073
74777,36056
74778,34212
74779,35808
74780,34066
74781,33745
74782,37000
74783,34336
74784,34962
74785,35590
74786,35703
74787,33543
74788,37638
74789,35451
74790,35445
74791,34507
74792,34967
74793,40865
74794,33970
74795,42474
74796,34424
74797,34314
74798,34616
74799,34212
74800,34682
74801,33782
74802,35550
74803,33734
74804,36586
74805,43909
74807,33779
74808,39932
74810,33831
74811,34467
74812,35939
74813,34591
74814,33473
74815,34160
74816,44850
74817,33850
74818,34600
74819,34692
74820,74821
74822,34509
74823,37312
74824,42989
74825,43122
74826,34212
74827,34020
74828,74829
74830,36056
74831,61010
74832,33961
74833,47310
74834,33488
74835,34652
74837,40595
74838,34066
74839,38217
74840,33328
74841,37943
74842,33391
74843,35278
74844,33401
74845,33825
74846,35484
74847,34145
74848,35939
74849,43370
74850,45175
74851,33907
74852,34631
74853,33696
74854,35845
74855,34385
74856,37145
74857,36352
74858,34726
74859,33543
74860,35022
74861,33634
74862,38677
74863,45093
74865,37594
74866,39488
74867,74868
74869,34701
74870,34455
74871,33814
74872,35397
74874,37125
74875,40403
74876,34460
74877,34457
74878,62708
74879,49573
74881,35326
74882,35268
74883,37451
74884,46888
74885,36520
74886,35185
74887,62722
74889,35196
74890,34629
74891,35196
74892,33939
74893,33835
74894,43411
74895,34502
74896,42097
74897,33816
74898,74899
74901,33543
74902,33981
74903,37872
74904,35655
74905,34667
74906,33543
74907,34467
74908,40488
74909,33606
74910,57462
74911,33410
74912,34865
74913,35484
74914,33543
74916,46402
74918,37591
74919,38655
74920,38649
74921,35404
74922,33583
74923,34285
74924,40573
74925,33293
74926,34504
74927,35419
74928,33589
74929,33391
74930,40403
74931,39308
74932,60744
74933,33632
74934,33353
74935,33981
74936,33710
74937,46878
74938,35052
74939,35268
74940,50411
74941,35590
74943,35482
74944,38276
74945,34528
74946,35635
74947,34393
74948,53484
74949,34498
74950,50022
74951,40480
74952,46794
74954,33636
74955,34933
74956,35278
74957,35065
74958,33488
74959,33807
74960,34498
74961,36677
74962,37786
74963,36747
74964,35587
74965,33839
74967,35326
74968,48371
74970,34343
74971,36458
74972,35700
74973,33552
74975,33640
74976,35100
74977,36737
74978,42144
74979,38244
74980,37808
74981,54432
74982,40859
74984,43425
74985,35808
74986,33410
74987,33579
74988,36056
74989,34629
74990,70408
74991,36291
74992,39364
74993,34823
74994,34218
74996,33543
74997,74998
75000,34579
75002,35326
75003,47136
75004,36470
75005,34072
75006,33710
75007,37267
75008,37125
75009,33754
75010,34606
75011,38037
75012,33543
75013,35034
75014,34504
75015,37449
75016,38997
75017,71153
75018,38311
75019,33643
75020,33561
75021,33680
75022,38276
75023,33328
75024,35686
75025,46794
75027,43284
75028,37314
75029,45941
75030,49573
75031,33543
75032,35054
75033,39320
75034,35942
75035,35115
75036,37953
75037,75038
75039,35361
75040,35140
75041,33543
75042,34455
75043,34343
75044,35510
75045,34126
75046,52863
75048,41045
75049,34084
75050,34187
75051,38562
75052,33543
75053,35222
75054,34887
75055,75056
75057,33543
75058,43122
75059,35317
75060,34565
75062,39738
75064,47167
75065,33353
75066,36335
75067,33533
75068,33803
75069,34808
75070,34300
75071,37412
75072,47129
75073,36163
75074,33782
75075,33638
75076,52600
75077,33757
75078,47799
75080,34467
75081,47964
75082,37888
75084,35278
75085,33696
75086,33640
75087,39778
75088,34079
75089,37602
75091,33315
75092,36433
75093,35052
75094,33703
75095,33634
75096,33380
75097,50942
75098,33583
75099,35126
75100,74444
75102,33939
75103,37320
75104,35119
75105,35291
75106,34038
75107,33745
75108,37839
75109,33887
75110,33508
75111,36707
75112,34701
75113,52146
75114,33963
75115,35423
75116,33850
75117,35510
75118,33328
75119,33567
75120,33821
75121,34124
75122,37264
75123,39359
75124,43102
75125,46075
75126,37053
75127,34405
75128,49609
75130,37168
75131,33293
75132,33959
75133,36399
75135,34755
75136,36514
75137,35443
75138,57222
75139,34621
75140,33543
75142,34040
75143,39338
75144,38809
75145,33858
75146,33640
75147,34212
75148,34385
75149,34958
75150,36991
75152,34905
75153,36372
75154,34079
75155,38429
75156,37339
75158,39940
75160,34405
75161,34457
75162,33827
75164,36885
75165,34690
75166,34072
75167,44778
75169,33433
75170,34528
75171,34887
75172,35576
75173,35185
75174,39801
75175,37163
75176,34467
75177,33640
75178,35608
75179,35206
75180,33803
75181,34882
75182,33473
75183,33463
75184,34485
75185,35663
75186,34038
75187,33506
75188,39396
75189,36265
75190,33911
75191,34298
75192,43557
75193,40778
75194,35689
75195,33353
75196,33772
75197,65043
75199,47206
75200,42089
75201,33543
75203,35561
75204,33558
75205,35828
75206,34905
75207,33680
75208,41777
75209,40356
75210,37139
75211,33401
75212,35044
75213,36583
75214,39338
75215,39680
75217,33335
75218,34018
75219,38719
75220,33850
75221,37556
75222,35808
75223,34893
