personID,personRollup1,personRollup2,personRollup3,personBusinessTitleDetail,personJobCode,personCompany,personJobFamily
72752,2,3,4,8,33275,33313,11
72753,2,33265,4,8,33268,33296,33270
72754,2,3,4,8,33275,33313,11
72755,2,3,4,8,33275,33313,11
72756,2,33365,4,8,33368,33369,33370
72757,2,33265,4,8,33268,33269,33270
72758,2,3,4,8,33275,33455,11
72759,33416,34542,33418,33421,9,33422,34717
72760,2,3,4,8,33275,33313,11
72761,2,33365,4,8,33368,33408,33370
72762,2,33265,4,8,33268,33296,33270
72763,2,33265,4,8,33268,33296,33270
72764,33299,33395,33301,8,9,33290,33430
72765,2,3,4,8,33275,33313,11
72766,33283,33584,33285,8,33270,33586,33587
72767,2,3,4,8,33275,33313,11
72768,33299,33601,33301,8,9,33290,33304
72770,33283,33447,33285,8,9,33290,33430
72771,2,33265,4,8,33268,33296,33270
72772,2,3,4,8,33309,33269,11
72774,2,33265,4,8,33268,33296,33270
72775,33299,36226,33301,8,33431,33290,34539
72776,2,33265,4,8,33268,33455,33270
72777,2,3,4,8,33275,33313,11
72778,33416,34207,33418,8,33289,34210,33930
72779,2,3,4,8,33309,33296,11
72780,2,3,4,8,33275,33296,11
72781,33426,33621,33428,8,33431,33290,33423
72782,2,3,4,8,33275,33313,11
72783,2,33265,4,8,33268,33313,33270
72784,33521,33544,33523,8,33268,33290,33270
72785,2,3,4,8,33309,33455,33403
72786,2,33265,4,8,33268,33269,33270
72787,33316,34024,33317,8,33289,33290,33430
72788,33521,33544,33523,8,33268,33290,33270
72789,2,3,4,8,33275,33296,11
72790,2,3,4,8,33309,33455,11
72791,33426,33675,33428,8,33289,33290,33678
72792,2,3,4,8,33275,33276,11
72793,2,33768,4,8,33309,10,33347
72795,2,33265,4,8,33268,33296,33270
72796,2,3,4,8,33275,33313,11
72797,2,33265,4,8,33268,33313,33270
72798,33521,33544,33523,8,33268,33290,33270
72799,2,33768,4,8,33289,33290,33347
72800,33521,33265,33523,8,33268,33290,33270
72801,33299,33790,33301,8,9,33290,33430
72802,2,33265,4,8,33268,33296,33270
72803,2,33265,4,8,33268,33296,33270
72804,2,33265,4,8,33268,33313,33270
72805,2,3,4,8,33275,10,11
72806,2,33265,4,8,33268,33296,33270
72807,2,3,4,8,33275,33269,11
72808,2,3,4,8,33275,33455,11
72809,2,33265,4,8,33268,33296,33270
72810,2,33265,4,8,33268,33313,33270
72811,33339,33895,33341,8,9,33346,33430
72812,2,33365,4,8,33289,33904,33370
72813,2,3,4,8,33368,33313,33403
72814,2,3,4,8,33275,33296,11
72815,33283,33584,33285,8,33270,33586,33587
72816,2,3,4,8,33275,33276,11
72817,2,33768,4,8,33289,33369,33347
72818,33426,33927,33428,8,33309,33844,33930
72819,2,33265,4,8,33268,33296,33270
72820,2,33265,4,8,33268,33439,33270
72821,2,3,4,8,33275,33276,11
72822,33521,33544,33523,8,33268,33290,33270
72823,2,3,4,8,33275,33269,11
72824,2,33265,4,8,33268,33296,33270
72825,33426,33621,33428,8,33326,33290,33430
72826,2,33265,4,8,33268,33313,33270
72827,33521,33544,33523,8,33268,33290,33270
72829,2,33265,4,8,33268,33296,33270
72830,2,33265,4,8,33268,33313,33270
72831,2,33265,4,8,33268,33313,33270
72832,2,33265,4,8,33268,33313,33270
72833,33283,34490,33285,8,33270,34493,33587
72835,33426,33427,33428,8,33289,33290,33430
72836,2,33265,4,8,33268,33296,33270
72837,33426,33853,33428,8,33289,33844,33968
72838,33316,33265,33317,8,33268,33320,33270
72839,2,3,4,8,33275,33296,11
72840,33299,33395,33301,8,33289,33290,33450
72841,2,33265,4,8,33268,33269,33270
72842,2,3,4,8,33275,33313,11
72843,33416,33689,33418,8,33289,33290,33430
72844,2,3,4,8,33368,33276,33403
72846,2,33265,4,8,33268,33296,33270
72847,2,33265,4,8,33268,33296,33270
72848,2,33265,4,8,33268,33269,33270
72849,2,33265,4,8,33268,33313,33270
72850,2,33265,4,8,33268,33296,33270
72851,2,3,4,8,33275,33313,11
72852,2,33265,4,8,33268,33313,33270
72853,33316,34347,33317,40152,34576,33290,34613
72855,2,33265,4,8,33268,10,33270
72856,2,3,4,8,33275,33455,11
72857,2,33265,4,8,33268,33455,33270
72858,2,3,4,8,33275,33313,11
72859,2,3,4,8,33275,33313,11
72860,2,3,4,8,33275,10,11
72861,2,33265,4,8,33268,33269,33270
72862,2,33265,4,8,33268,33313,33270
72863,2,33265,4,8,33268,33296,33270
72864,2,3,4,8,33275,33296,11
72865,2,33265,4,8,33268,33455,33270
72866,33521,33522,33523,8,33289,33290,33526
72868,33316,34256,33317,8,9,33290,33430
72869,2,3,4,8,33275,33313,11
72870,2,33265,4,8,33268,33296,33270
72871,33299,33395,33301,8,33268,33290,33270
72872,2,3,4,8,33275,33276,11
72873,2,33265,4,8,33268,33296,33270
72874,33426,33927,33428,8,33309,33844,33930
72875,2,3,4,8,33275,33276,11
72876,2,3,4,8,33275,33313,11
72877,33416,34207,33418,8,33289,34210,33930
72878,2,3,4,8,33368,10,33403
72879,2,3,4,8,33275,33313,11
72880,2,33265,4,8,33268,10,33270
72881,2,3,4,8,33289,33276,11
72882,33521,33544,33523,8,33268,33290,33270
72883,2,3,4,8,33275,33570,11
72884,2,3,4,8,33275,33313,11
72885,33283,33284,33285,8,9,33290,600
72887,2,33265,4,8,33268,33313,33270
72888,33426,33853,33428,8,9,33290,33968
72889,2,33265,4,8,33268,33296,33270
72890,2,33265,4,8,33268,33439,33270
72891,33283,33323,33285,33777,9,33290,33291
72894,2,33265,4,8,33268,33296,33270
72895,33283,34193,33285,8,33309,33504,11
72896,33521,33544,33523,8,33268,33290,33270
72897,2,33265,4,8,33268,33296,33270
72898,33299,34471,33301,8,33326,33290,33863
72900,33283,33584,33285,8,9,33290,33430
72901,33521,33544,33523,8,33268,33290,33270
72903,2,33265,4,8,33268,33269,33270
72904,2,3,4,8,33275,33269,11
72905,2,33365,4,8,33368,33369,33370
72906,2,3,4,8,33275,33296,11
72907,33316,36700,33317,33777,33431,33388,33423
72908,2,3,4,8,33309,33439,11
72909,33316,33265,33317,8,33268,33290,33270
72910,2,33265,4,8,33268,33296,33270
72911,2,3,4,8,33289,33313,33526
72912,2,33768,4,8,9,33296,33347
72913,2,33365,4,8,33309,33408,33370
72914,2,33265,4,8,33268,33296,33270
72915,2,3,4,8,9,33296,33628
72916,2,33265,4,8,33268,33296,33270
72917,2,33265,4,8,33268,33313,33270
72918,2,3,4,8,33275,33455,11
72919,33426,33675,33428,45804,33289,33290,33678
72921,2,33265,4,8,33268,33296,33270
72922,33339,34566,33341,8,33326,33290,34717
72924,33416,34207,33418,8,33368,34210,33712
72926,33521,33544,33523,8,33268,33290,33270
72927,2,3,4,8,33275,33455,11
72928,2,33768,4,8,9,33290,33347
72930,33521,33265,33523,8,33268,33290,33270
72931,33416,34207,33418,8,33289,34210,33370
72934,2,33265,4,8,33268,33313,33270
72936,2,33768,4,8,33368,33269,33712
72937,33521,36430,33523,8,33326,33290,33526
72939,2,3,4,8,33275,33313,11
72940,2,33365,4,8,33368,33408,33370
72941,2,3,4,8,33275,33296,11
72942,33521,33544,33523,8,33268,33290,33270
72943,33416,34207,33418,8,9,34210,33833
72946,2,3,4,8,33275,33313,11
72947,2,33365,4,8,33368,33408,33370
72948,2,33265,4,8,33268,33296,33270
72949,2,33265,4,8,33268,33313,33270
72950,2,3,4,8,33431,33296,11
72951,2,33365,4,8,33368,33408,33968
72952,2,3,4,8,33275,33455,11
72953,33299,36226,33301,8,9,33290,34539
72954,33299,33395,33301,8,9,33290,33905
72955,2,3,4,8,9,33455,11
72956,33283,33584,33285,8,9,33290,33291
72958,2,3,4,8,33309,33313,11
72959,33283,33975,33285,8,33309,33976,33678
72960,2,33265,4,8,33268,33313,33270
72961,2,3,4,8,33275,33313,11
72962,2,3,4,8,33275,33313,11
72963,2,33768,4,8,33289,33276,33347
72965,2,33265,4,8,33268,33313,33270
72966,2,33265,4,8,33268,33313,33270
72967,2,33365,4,8,33368,33369,33370
72968,33357,33458,33359,8,33431,33290,33430
72969,2,33265,4,8,33268,33296,33270
72970,2,33265,4,8,33268,33296,33270
72971,2,3,4,8,33431,33269,11
72972,2,3,4,8,33275,33269,11
72973,2,3,4,8,33309,33296,11
72974,2,3,4,8,33309,33313,11
72975,33416,34207,33418,8,33289,34210,33930
72976,33299,33601,33301,8,33289,33290,33430
72977,2,3,4,8,33275,33276,11
72978,33316,34256,33317,8,9,33388,37073
72980,2,3,4,8,9,33276,11
72981,2,3,4,8,9,33276,33403
72982,2,3,4,8,33275,33455,11
72983,2,33768,4,8,33431,33290,33347
72984,33426,33675,33428,8,9,33290,33430
72985,2,3,4,8,33275,33276,11
72986,2,33265,4,8,33268,33296,33270
72987,2,3,4,8,33275,33296,11
72988,33283,33666,33285,33751,9,33290,33291
72989,2,3,4,8,33275,33269,11
72990,2,33265,4,8,33268,33313,33270
72991,2,3,4,8,33275,33455,11
72992,2,33265,4,8,33268,10,33270
72993,2,33265,4,8,33268,33296,33270
72994,2,3,4,8,33309,33269,11
72995,2,33265,4,8,33268,33296,33270
72996,2,3,4,8,33275,33296,11
72997,33347,42620,33502,8,33326,33290,33347
72999,2,33265,4,8,33268,33269,33270
73000,2,3,4,8,33275,33313,11
73001,2,33265,4,8,33268,33296,33270
73002,2,33730,4,8,33326,33290,33423
73004,2,3,4,8,33275,33269,11
73005,2,3,4,8,33275,33269,11
73006,2,3,4,8,33431,33455,11
73008,2,3,4,8,33275,33296,11
73009,2,3,4,8,33309,33455,11
73010,33416,34542,33418,33421,9,33422,34545
73011,33416,33748,33418,8,33309,33752,11
73012,33416,33529,33418,8,33326,33290,33604
73014,2,3,4,8,33275,10,11
73015,2,3,4,8,33275,33313,11
73016,33299,33790,33301,8,33289,33290,33430
73017,33283,33284,33285,8,9,33290,33430
73018,2,33265,4,8,33268,33296,33270
73019,33283,33584,33285,8,33270,33586,33587
73020,33416,33614,33418,8,33431,33617,33618
73021,2,33265,4,8,33268,33455,33270
73022,2,33265,4,8,33268,38785,33270
73023,2,3,4,8,33275,33313,11
73024,2,3,4,8,33275,33276,11
73025,2,33768,4,8,33289,33269,33347
73026,2,33265,4,8,33268,33269,33270
73027,33347,33265,33502,8,33268,33290,33270
73028,2,3,4,8,33275,33269,11
73029,33347,35017,33502,8,33326,33290,33347
73031,33316,33265,33317,8,33268,34999,33270
73032,2,33365,4,8,33368,33369,33370
73033,2,33265,4,8,33268,33313,33270
73034,33426,35335,33428,8,33431,33290,33461
73036,2,33365,4,8,33368,33369,33370
73037,33521,33544,33523,8,33268,33290,33270
73038,2,3,4,8,33275,33455,11
73039,2,33265,4,8,33268,33313,33270
73040,2,33365,4,8,33368,33408,33370
73041,2,3,4,8,33275,33455,11
73042,2,3,4,8,33275,33269,11
73043,2,3,4,8,33275,33313,11
73044,2,3,4,8,33309,33313,11
73045,2,33265,4,8,33268,33313,33270
73046,2,33265,4,8,33268,33296,33270
73047,33521,33265,33523,8,33268,33290,33270
73048,2,33265,4,8,33268,33313,33270
73049,33283,33447,33285,8,33431,33290,33430
73050,2,33265,4,8,33268,33313,33270
73051,33283,33265,33285,8,33268,33290,33270
73052,2,33265,4,8,33268,33455,33270
73053,33416,33529,33418,8,33289,33290,33430
73054,2,33265,4,8,33268,33313,33270
73056,2,3,4,8,33275,33296,11
73057,2,3,4,8,33275,33439,11
73058,33283,33584,33285,8,33270,33586,33587
73059,33416,33265,33418,8,33268,33617,33270
73060,2,33265,4,8,33268,33455,33270
73061,2,3,4,8,33275,33296,11
73062,33426,33927,33428,8,33309,33844,33930
73063,2,3,4,8,33275,33313,11
73064,2,3,4,8,33275,33296,11
73065,2,3,4,8,33275,33276,11
73066,2,3,4,8,33275,33276,11
73067,2,3,4,8,33275,33313,11
73068,2,3,4,8,33275,33296,11
73069,2,33265,4,8,33268,33296,33270
73070,33339,37028,33341,37028,9,37028,33430
73071,2,3,4,8,33309,33313,11
73072,33521,33544,33523,8,33268,33290,33270
73073,2,33265,4,8,33268,33296,33270
73074,2,3,4,8,33275,33455,11
73075,2,3,4,8,33275,33269,11
73076,2,33265,4,8,33268,33313,33270
73077,2,33265,4,8,33268,33296,33270
73078,2,33365,4,34005,33368,33408,33968
73079,2,33265,4,8,33268,33269,33270
73080,33521,33625,33523,8,33431,33290,33526
73082,33521,33544,33523,8,33268,33290,33270
73084,2,3,4,8,33275,33269,11
73085,2,33265,4,8,33268,33296,33270
73086,33426,35335,33428,8,33431,33904,33423
73088,2,3,4,8,33275,33570,11
73089,33521,33544,33523,8,33268,33290,33270
73090,2,33265,4,8,33268,33313,33270
73091,2,33265,4,8,33268,33296,33270
73092,2,33265,4,8,33268,33313,33270
73093,2,33265,4,8,33268,33296,33270
73094,2,3,4,8,33309,33455,11
73095,2,3,4,8,33275,33570,11
73096,2,3,4,8,33275,33439,11
73097,2,33265,4,8,33268,33269,33270
73098,2,33265,4,8,33268,33296,33270
73099,2,3,4,8,33275,33455,11
73100,2,33265,4,8,33268,33296,33270
73101,2,3,4,8,33309,33269,11
73103,33316,33385,33317,8,33268,33290,33270
73104,2,3,4,8,33368,33313,33403
73106,33416,33748,33418,8,33431,33752,33833
73107,33283,33666,33285,8,33289,33290,33291
73108,33299,33601,33301,8,9,33290,33430
73109,2,33265,4,8,33268,33296,33270
73110,2,3,4,8,33275,33276,11
73111,2,33265,4,8,33268,33313,33270
73112,2,3,4,8,33275,33313,11
73113,2,3,4,8,33309,33269,11
73114,2,33265,4,8,33268,33269,33270
73115,33283,34193,33285,8,33289,39197,33595
73116,33416,34207,33418,8,33289,34210,33370
73117,33416,33689,33418,8,33268,33617,33270
73118,2,33265,4,8,33268,33269,33270
73119,2,3,4,8,33275,33570,11
73120,2,3,4,8,33275,33276,11
73121,2,3,4,8,33275,33269,11
73122,2,33265,4,8,33268,33296,33270
73123,2,3,4,8,33275,33570,11
73124,33521,33544,33523,8,33268,33290,33270
73125,33521,33544,33523,8,33268,33290,33270
73127,2,3,4,8,33275,33296,11
73128,33316,33385,33317,8,33326,33290,33863
73129,33521,33544,33523,8,33268,33290,33270
73130,2,3,4,8,33309,33455,11
73131,2,3,4,8,33275,33296,11
73132,2,33265,4,8,33268,33313,33270
73133,2,3,4,8,33275,10,11
73134,2,3,4,8,33275,33313,11
73135,2,3,4,8,33289,33313,33712
73136,33299,33790,33301,8,33345,33290,33430
73138,33283,33584,33285,8,33270,33586,33587
73140,33416,33614,33418,8,33289,33617,33618
73141,2,33265,4,8,33268,33455,33270
73142,2,3,4,8,33275,33313,11
73143,33339,35215,33341,35217,33431,35218,33430
73145,33316,34024,33317,8,33326,33290,33430
73146,2,33265,4,8,33268,33296,33270
73147,33316,33265,33317,8,33268,33320,33270
73148,2,33265,4,8,33268,33296,33270
73149,2,3,4,8,33275,33296,11
73150,33416,33529,33418,8,33289,33290,33430
73151,33339,37028,33341,37028,33431,37028,33430
73152,33299,33601,33301,8,33431,33290,33430
73153,2,33265,4,8,33268,10,33270
73154,2,33265,4,8,33268,33296,33270
73155,2,3,4,8,33275,33313,11
73156,2,3,4,8,33275,33570,11
73157,2,33365,4,8,33368,33408,33370
73158,2,33265,4,8,33268,33313,33270
73159,33416,33529,33418,8,9,33422,33430
73160,33416,34207,33418,8,33289,34210,33370
73162,2,3,4,8,33275,33269,11
73163,33283,34432,33285,8,33289,33290,33430
73164,33416,33748,33418,8,33275,33752,11
73166,2,33730,4,8,33289,33904,34569
73167,2,33265,4,8,33268,33313,33270
73168,2,3,4,8,33275,33296,11
73169,2,3,4,8,33275,33313,11
73170,33339,35215,33341,35217,33289,35218,33370
73172,2,3,4,8,33289,33439,11
73173,2,3,4,8,33275,33455,11
73174,33283,34193,33285,8,33289,39197,33370
73175,33416,35962,33418,8,33431,33290,33430
73176,2,3,4,8,33275,33313,11
73177,2,33365,4,8,33289,33369,33370
73178,33521,33544,33523,8,33268,33290,33270
73179,2,3,4,8,33275,33570,11
73180,33283,33885,33285,8,33289,33330,11
73181,33316,33385,33317,8,33326,33290,33863
73183,33316,33265,33317,8,33268,33290,33270
73184,2,3,4,8,33275,33570,11
73185,33283,33265,33285,8,33268,33290,33270
73186,2,33265,4,8,33268,33313,33270
73187,2,33265,4,8,33268,33269,33270
73188,2,33265,4,8,33268,33269,33270
73189,2,33265,4,8,33268,33269,33270
73190,2,33265,4,8,33268,33313,33270
73191,33416,33689,33418,8,9,33422,33430
73192,2,33265,4,8,33268,33313,33270
73193,2,3,4,8,33275,33296,11
73194,2,3,4,8,33275,10,11
73195,2,33265,4,8,33268,33296,33270
73196,2,33730,4,8,33289,33290,33430
73197,2,33265,4,8,33268,33269,33270
73198,2,3,4,8,33275,33313,11
73199,2,3,4,8,33309,33276,11
73200,2,3,4,8,33275,33276,11
73201,33416,33529,33418,8,33431,34913,33461
73202,2,33265,4,8,33268,33455,33270
73203,2,3,4,8,33326,33269,11
73204,2,33265,4,8,33268,33269,33270
73205,33521,33544,33523,8,33268,33290,33270
73207,2,33265,4,8,33268,33276,33270
73208,2,3,4,8,33275,33313,11
73209,2,3,4,8,33275,33455,11
73210,33316,33265,33317,8,33268,33320,33270
73211,33521,33544,33523,8,33268,33290,33270
73212,2,3,4,8,33275,33276,11
73213,33426,35335,33428,8,9,33290,33430
73214,2,3,4,8,33275,33570,11
73215,2,3,4,8,33275,33455,11
73216,33283,34572,33285,8,33431,33290,33291
73218,2,33265,4,8,33268,33276,33270
73219,2,33265,4,8,33268,33269,33270
73220,33357,33458,33359,8,33431,33290,600
73221,2,3,4,8,9,33313,11
73222,2,33265,4,8,33268,33313,33270
73223,2,3,4,8,33275,33455,11
73224,2,3,4,8,33275,33296,11
73225,2,3,4,8,33275,33439,11
73226,33299,36226,33301,8,33289,33290,33450
73227,2,33265,4,8,33268,33313,33270
73228,33316,34024,33317,54177,33431,33290,33430
73229,2,33265,4,8,33268,33313,33270
73230,2,3,4,8,33326,33269,33423
73232,33521,33544,33523,8,33268,33290,33270
73233,33521,33544,33523,8,33268,33290,33270
73234,2,3,4,8,33275,33296,11
73235,2,33265,4,8,33268,33455,33270
73236,2,3,4,8,33275,33296,11
73237,33357,33458,33359,8,33431,33290,33604
73238,2,33265,4,8,33268,33296,33270
73239,33339,34566,33341,8,33289,33290,33430
73240,2,3,4,8,33275,33296,11
73241,2,34181,4,8,33431,33904,33291
73243,2,33265,4,8,33268,33296,33270
73244,33283,33975,33285,8,33275,33976,11
73245,2,3,4,8,33289,33439,11
73246,2,33265,4,8,33268,33296,33270
73247,33521,33544,33523,8,33268,33290,33270
73248,33283,33666,33285,33538,33326,33290,33291
73250,33339,35899,33341,8,33431,33290,33362
73253,2,33265,4,8,33268,33330,33270
73254,2,3,4,8,33275,33269,11
73255,2,3,4,8,9,33276,11
73256,2,33265,4,8,33268,10,33270
73257,33299,33265,33301,8,33268,33290,33270
73258,33416,33476,33418,8,9,33290,34569
73259,33283,40641,33285,40163,33289,33290,33712
73260,33299,33790,33301,8,34576,33290,34613
73262,2,33265,4,8,33268,33296,33270
73263,33299,34471,33301,8,33289,33290,33430
73264,2,33365,4,8,33368,33369,33370
73265,33521,33544,33523,8,33268,33290,33270
73266,2,3,4,8,33275,33313,11
73267,33299,33395,33301,8,33345,33290,33430
73268,2,33265,4,8,33268,33313,33270
73269,2,3,4,8,33309,33455,11
73270,33339,35215,33341,35217,33289,35218,33304
73271,33283,33975,33285,8,9,33976,34569
73272,2,3,4,8,33275,33296,11
73273,33283,36136,33285,8,33431,33290,34780
73275,2,3,4,8,33275,33570,11
73276,2,33265,4,8,33268,33296,33270
73277,33521,33544,33523,8,33268,33290,33270
73278,2,33265,4,8,33268,33313,33270
73279,2,33265,4,8,33268,33313,33270
73280,2,3,4,8,33275,33296,11
73281,33416,34207,33418,8,33289,34210,33930
73282,33521,36927,33523,8,9,33290,33712
73283,2,3,4,8,33275,33455,11
73284,2,33265,4,8,33268,33296,33270
73285,2,33265,4,8,33268,33269,33270
73286,2,33265,4,8,33268,33296,33270
73287,2,33265,4,8,33268,33269,33270
73288,2,33265,4,8,33268,33296,33270
73289,33283,33447,33285,8,33289,33290,35134
73290,2,3,4,8,33275,33313,11
73291,2,33265,4,8,33268,33276,33270
73292,2,3,4,8,33275,10,11
73293,2,33730,4,8,33431,33290,35134
73294,2,33265,4,8,33268,33313,33270
73295,33426,33621,33428,8,33289,33290,33430
73296,2,3,4,8,33275,10,11
73297,2,33265,4,8,33268,33313,33270
73298,2,33265,4,8,33268,33455,33270
73299,2,33265,4,8,33268,33313,33270
73300,2,33365,4,8,33309,33369,33370
73301,33416,33689,33418,8,9,33422,33430
73302,33283,40171,33285,8,9,33290,33291
73304,2,3,4,8,33275,33296,11
73305,2,33265,4,8,33268,33439,33270
73306,2,33265,4,8,33268,33296,33270
73307,2,3,4,8,33275,33455,11
73308,2,33265,4,8,33268,33296,33270
73309,2,3,4,8,33275,33313,11
73310,33283,34490,33285,8,33270,34493,33587
73312,33416,33265,33418,8,33268,34210,33270
73313,2,33265,4,8,33268,33296,33270
73314,2,3,4,8,33275,33313,11
73315,2,33265,4,8,33268,33269,33270
73316,2,3,4,8,33275,33455,11
73317,2,33265,4,8,33268,33296,33270
73318,2,33265,4,8,33268,33269,33270
73319,33521,33544,33523,8,33268,33290,33270
73320,33339,33895,33341,33344,9,33346,33430
73321,2,33365,4,8,33309,33369,33450
73322,2,33365,4,8,33368,33408,33370
73323,2,33265,4,8,33268,33296,33270
73324,2,3,4,8,33309,33313,33712
73325,2,3,4,8,33275,33455,11
73326,2,3,4,8,33275,10,11
73327,2,33265,4,8,33268,33269,33270
73328,2,33265,4,8,33268,33296,33270
73329,33299,34397,33301,8,33431,33290,33595
73331,2,3,4,8,33275,33269,11
73332,2,33265,4,8,33268,33269,33270
73333,33283,33584,33285,8,33270,33586,33587
73334,2,33265,4,8,33268,33313,33270
73335,2,33265,4,8,33268,33313,33270
73336,2,3,4,8,33275,33296,11
73337,2,3,4,8,9,33296,11
73338,33283,33975,33285,8,33289,38290,33291
73339,2,33265,4,8,33268,33313,33270
73340,2,33365,4,8,33309,33408,33370
73341,2,3,4,8,33309,33313,11
73342,2,33265,4,8,33268,33313,33270
73343,33283,33666,33285,8,33431,33290,33291
73344,2,33265,4,8,33268,33296,33270
73345,2,3,4,8,33275,33296,11
73346,33299,33265,33301,8,33268,33290,33270
73347,2,33265,4,8,33268,33269,33270
73348,2,3,4,8,33275,10,11
73349,33339,35215,33341,35217,33326,35218,33595
73351,2,33265,4,8,33268,33269,33270
73352,33521,33544,33523,8,33268,33290,33270
73353,2,33265,4,8,33268,33296,33270
73354,2,33265,4,8,33268,33313,33270
73355,33521,33265,33523,8,33268,33290,33270
73356,2,33265,4,8,33268,33455,33270
73357,2,33265,4,8,33268,33296,33270
73358,33316,33265,33317,8,33268,33320,33270
73359,33426,33675,33428,8,33309,33290,33678
73360,2,3,4,8,33275,33570,11
73361,2,3,4,8,33275,33296,11
73362,33339,33895,33341,33344,33326,33346,33430
73363,33347,37549,33502,8,33345,33290,33347
73365,2,3,4,8,33275,33269,11
73366,2,3,4,8,33275,33313,11
73367,2,3,4,8,33275,33313,11
73368,2,3,4,8,33275,33313,11
73369,2,33265,4,8,33268,33313,33270
73370,2,33265,4,8,33268,33313,33270
73372,2,33265,4,8,33268,33269,33270
73373,2,33265,4,8,33268,33313,33270
73374,33283,33447,33285,8,9,33290,33430
73375,2,3,4,8,9,33269,11
73376,33416,33529,33418,8,33431,33290,33370
73378,33283,34432,33285,8,33345,33290,37228
73380,33521,33544,33523,8,33268,33290,33270
73382,2,3,4,8,33309,33313,11
73383,2,3,4,8,33275,33296,11
73384,2,33265,4,8,33268,10,33270
73385,33426,35335,33428,8,9,33290,33430
73386,2,33265,4,8,33268,33296,33270
73387,33521,33265,33523,8,33268,33290,33270
73388,2,3,4,8,33275,33269,11
73389,33426,33927,33428,8,33309,33844,33930
73390,2,33265,4,8,33268,33269,33270
73391,2,3,4,8,33275,33313,11
73392,2,3,4,8,33275,33313,11
73393,2,3,4,8,33275,33313,11
73394,2,3,4,8,33275,33455,11
73395,2,33265,4,8,33268,33313,33270
73396,2,3,4,8,33309,33313,11
73397,33416,34207,33418,8,33289,34210,33930
73398,33416,33614,33418,8,33431,33617,33618
73399,33521,34012,33523,8,33431,33290,33526
73400,2,3,4,8,33275,33269,11
73401,2,33265,4,8,33268,33269,33270
73402,33316,33265,33317,8,33268,33290,33270
73403,2,33265,4,8,33268,33455,33270
73404,2,33265,4,8,33268,33269,33270
73405,33283,33447,33285,8,33431,33290,35134
73407,2,3,4,8,33368,33296,33403
73408,2,3,4,8,33275,33313,11
73409,2,3,4,8,33275,33269,11
73410,2,33265,4,8,33268,33296,33270
73411,33521,35427,33523,8,33431,33290,33526
73412,2,3,4,8,33326,33313,11
73414,2,3,4,8,33275,33296,11
73415,2,3,4,8,33275,33313,11
73416,2,3,4,8,33275,10,11
73417,2,3,4,8,33275,33269,11
73418,2,33265,4,8,33268,33313,33270
73419,33357,44331,33359,8,9,33290,33430
73420,2,33265,4,8,33268,33313,33270
73421,2,3,4,8,33275,33313,11
73422,2,33265,4,8,33268,33269,33270
73423,33316,33265,33317,8,33268,34999,33270
73424,33299,33601,33301,8,9,33290,37073
73426,2,33265,4,8,33268,33296,33270
73427,2,33265,4,8,33268,33296,33270
73428,33426,33675,33428,8,33289,33290,33430
73429,2,33265,4,8,33268,33455,33270
73430,33316,36700,33317,8,33326,33388,33657
73433,2,3,4,8,33275,33296,11
73434,2,33365,4,8,33309,33369,33370
73435,33316,34024,33317,8,33431,33388,33430
73436,2,33265,4,8,33268,33290,33270
73437,33347,43529,33502,8,33431,33276,33347
73438,33521,33544,33523,8,33268,33290,33270
73439,33521,33544,33523,8,33268,33290,33270
73440,2,33365,4,8,33289,33408,33370
73441,2,33265,4,8,33268,33276,33270
73442,2,3,4,8,33275,33296,11
73443,33316,33385,33317,8,33268,33320,33270
73444,33283,33666,33285,8,33431,33290,33291
73446,33299,33790,33301,8,9,33290,33430
73447,2,3,4,8,33275,33276,11
73448,2,33265,4,8,33268,33269,33270
73449,33416,35962,33418,8,33431,33290,33430
73451,33283,33265,33285,8,33268,33290,33270
73453,33283,33975,33285,8,33368,33976,11
73454,33521,33544,33523,8,33268,33290,33270
73455,2,3,4,8,33275,33570,11
73456,2,3,4,8,33309,10,11
73457,2,33265,4,8,33268,33313,33270
73458,2,33265,4,8,33268,10,33270
73459,2,3,4,8,33431,33296,11
73460,2,3,4,8,33275,33313,11
73461,2,33265,4,8,33268,33296,33270
73463,2,33265,4,8,33268,33313,33270
73464,33521,33544,33523,8,33268,33290,33270
73465,2,33265,4,8,33268,33269,33270
73466,2,3,4,8,33275,33276,11
73467,2,3,4,8,33275,33296,11
73468,33283,33265,33285,8,33268,33313,33270
73469,2,3,4,8,33275,33313,11
73470,2,33265,4,8,33268,33276,33270
73471,2,33265,4,8,33268,33296,33270
73472,2,33265,4,8,33268,33276,33270
73473,2,33265,4,8,33268,33313,33270
73474,33416,33689,33418,8,9,33290,33430
73475,2,33265,4,8,33268,33313,33270
73476,2,33265,4,8,33268,33269,33270
73477,33316,33265,33317,8,33268,33290,33270
73478,2,33265,4,8,33268,33296,33270
73479,33316,33265,33317,8,33268,33320,33270
73480,33521,34787,33523,8,33289,33290,33526
73481,33347,34597,33502,8,9,33290,33347
73483,2,3,4,8,33275,33455,11
73484,2,33265,4,8,33268,33296,33270
73485,2,33265,4,8,33268,33296,33270
73486,2,33730,4,8,33431,33904,33430
73487,33339,33265,33341,33344,33268,33346,33270
73488,33521,38331,33523,8,33431,33290,33526
73490,33521,33544,33523,8,33268,33290,33270
73491,2,3,4,8,33275,33276,11
73492,2,33265,4,8,33268,33269,33270
