personBusinessTitle,personBusinessTitleDetail
33489,8
39288,33421
33489,8
33280,8
33336,8
36377,8
33308,8
35757,8
33336,8
33336,8
39969,8
52601,8
33336,8
36802,8
33336,8
33280,8
33569,8
33336,8
48278,8
67570,8
35246,8
33494,8
37592,8
33308,8
34390,8
39153,8
34918,8
48781,8
67580,8
36877,8
33280,8
33413,8
37834,8
33280,8
33336,8
33336,8
7,8
34021,8
56741,8
33280,8
33336,8
33336,8
33376,8
33333,8
67598,52868
33280,8
33336,8
34350,8
33280,8
43187,8
33336,8
33336,8
33308,8
34246,8
34141,8
33336,8
33280,8
67612,8
33280,8
33708,8
33569,8
35480,8
33397,8
50264,8
33336,8
34226,8
67623,8
41134,8
33280,8
33336,8
33609,8
33280,8
33336,8
33280,8
35165,8
33336,8
33336,8
41173,8
50516,8
33336,8
34067,8
33280,8
33336,8
33336,8
35940,8
33336,8
33336,8
33280,8
67647,8
36971,8
33280,8
34505,8
34982,8
33280,8
33280,8
33280,8
33336,8
48351,8
7,8
33280,8
59919,8
33336,8
67662,8
67664,8
33280,8
33933,8
67669,8
33336,8
39952,8
33518,8
33280,8
67675,8
33280,8
39729,8
33280,8
34141,8
33336,8
46218,8
33336,8
33270,8
67685,33344
40380,8
67690,8
37757,8
67693,8
33280,8
33413,8
33518,8
33280,8
48082,33421
33336,8
33518,8
33559,8
33559,8
33280,8
67705,8
34903,8
33336,8
67709,8
41957,8
33280,8
33280,8
33336,8
33336,8
33280,8
33559,8
38588,8
34026,8
33569,8
33569,8
37907,8
33354,8
56788,8
33280,8
33336,8
33442,8
39120,8
67730,8
37837,8
33518,8
67734,8
33336,8
33270,8
33280,8
33677,8
37588,8
33336,8
33518,8
33336,8
33336,8
33280,8
33336,8
33280,8
36038,8
67749,8
33280,8
33397,8
33280,8
33336,8
33280,8
38793,8
34021,8
67758,8
33336,8
67761,8
44279,8
33280,8
33336,8
67766,8
60230,8
34283,8
33280,8
33336,8
33569,8
33691,8
33280,8
33280,8
67776,8
33947,8
48781,8
33280,8
33518,8
35940,8
33336,8
33518,8
33280,8
33336,8
37402,34005
33336,8
33280,8
33336,8
33280,8
33518,8
50261,8
37592,8
42469,8
33708,8
33644,8
33518,8
33336,8
33336,8
50138,8
33336,8
51707,8
33518,8
33336,8
33280,8
36877,8
34670,8
33280,8
33489,8
67813,8
33489,8
67816,8
33280,8
67819,8
33559,8
33336,8
35895,8
37727,8
42017,8
33569,8
33280,8
35042,8
33280,8
35488,8
33336,8
33489,8
33280,8
39820,8
37588,8
35613,8
67837,8
33280,8
33280,8
34226,8
33336,8
45383,8
33280,8
67845,8
33280,8
33336,8
34659,8
33280,8
33280,8
67852,33421
33308,8
33518,8
35342,8
67857,8
40025,8
33280,8
33280,8
33280,8
49389,33421
33280,8
33518,8
34067,8
33336,8
34748,8
33336,8
34054,8
44917,8
34568,8
67873,37369
33336,8
67876,8
45466,8
33336,8
33270,8
33569,8
40746,8
33270,8
33714,8
36281,8
46481,8
67887,8
33336,8
33280,8
37620,8
33644,8
33280,8
33988,8
33280,8
33616,33421
34096,8
33518,8
53552,8
33280,8
37344,8
33280,8
67903,8
33280,8
33691,8
57104,8
33280,8
33336,8
33280,8
42050,33751
33280,8
33280,8
33280,8
35274,33288
43126,8
34936,8
67919,8
33622,8
33708,8
33280,8
43588,8
34226,8
67926,8
67928,8
67930,8
33336,8
67934,8
67936,8
33270,8
33280,8
34283,8
39507,8
33336,8
35988,8
34141,8
33280,8
33616,8
33336,8
33518,8
67949,8
33280,8
37038,8
35327,8
33336,8
57648,8
36521,8
38266,8
7,8
33336,8
34077,8
43152,8
67963,8
33280,8
33280,8
33569,8
33559,8
33336,8
33280,8
33270,8
39453,8
33708,8
67974,34665
34759,8
33333,8
33280,8
35940,8
34226,8
33336,8
33569,8
49591,8
35274,8
33336,8
7,8
67987,8
33336,8
33336,8
34985,8
34986,8
33559,8
33336,8
33336,8
33518,8
33270,8
37971,8
33336,8
33336,8
33585,8
33354,8
36877,8
33609,8
33280,8
68006,8
39546,8
34303,8
33336,8
33518,8
33735,8
33336,8
33308,8
34875,8
33280,8
33280,8
33280,8
68020,8
33585,8
34568,8
36778,8
34403,8
33609,8
33287,8
33336,8
33280,8
33280,8
56609,8
33308,8
33518,8
36307,8
33336,8
33333,8
39440,8
33569,8
68040,8
33559,8
39202,8
33518,8
33280,8
68046,8
33333,8
49878,8
33559,8
33280,8
34021,8
33280,8
33336,8
68055,8
33518,8
68059,8
33270,8
33336,8
68063,8
33280,8
33280,8
33489,8
33489,8
47451,8
33270,8
33280,8
41127,8
36632,8
40395,8
68075,8
68077,8
39293,8
33554,8
33270,8
33336,8
36845,8
33280,8
33308,8
38857,8
34226,8
68088,8
33280,8
33708,8
33336,8
37476,8
33336,8
7,8
33518,8
33280,8
36850,8
33413,8
33336,8
33489,8
33644,8
38175,8
33336,8
39634,8
33518,8
33280,8
35556,8
43901,8
37964,8
33280,8
7,8
41664,8
33518,8
33336,8
33336,8
34004,34005
33280,8
68120,8
40198,8
33280,8
33518,8
33280,8
33280,8
33280,8
34627,8
35375,8
40423,8
33336,8
33569,8
35318,8
33280,8
33280,8
33280,8
42384,8
37560,8
67131,8
33489,8
33336,8
43000,8
33336,8
33280,8
33494,8
33336,8
33280,8
40660,8
33336,8
33280,8
33280,8
33336,8
33280,8
39273,8
36827,8
59542,8
33280,8
33333,8
33308,8
40562,8
33280,8
33280,8
35940,8
33308,8
33644,8
54893,8
36220,8
33280,8
68170,8
33336,8
42750,8
33367,8
33494,8
38248,8
33280,8
33336,8
33280,8
33708,8
33280,8
33559,8
33708,8
33336,8
33280,8
36296,8
34067,8
66645,8
35042,8
33280,8
33280,8
33336,8
33569,8
68194,8
38144,8
36214,8
33691,8
34209,8
33569,8
7,8
34627,8
33280,8
68204,8
60454,8
33569,8
40122,8
37832,8
33280,8
51904,8
53178,8
33280,8
47175,8
33770,8
33336,8
33336,8
33280,8
33336,8
33280,8
33336,8
33280,8
44402,8
37471,8
33518,8
33569,8
52988,8
33308,8
68229,8
33280,8
33336,8
33336,8
7,8
33280,8
33336,8
33280,8
33280,8
33336,8
38555,8
68241,35217
33280,8
40632,8
7,8
33280,8
33336,8
36940,8
33280,8
33559,8
33518,8
37588,8
33708,8
33336,8
33569,8
33280,8
68257,8
34770,8
33585,8
68261,8
33336,8
33489,8
33280,8
33691,8
68267,8
51741,8
33518,8
68271,8
33336,8
33622,8
38479,33288
68276,8
33336,8
68279,8
39009,8
33336,8
35596,8
36940,8
33336,8
33280,8
41819,8
68288,8
33482,8
33407,8
33336,8
35940,8
33280,8
33280,8
33336,8
33336,8
68298,8
68300,8
33280,8
33280,8
33336,8
34067,8
33280,8
33336,8
33280,8
40791,8
33280,8
33280,8
33336,8
33569,8
40924,8
41837,8
33280,8
33336,8
33280,8
33518,8
34226,8
60490,8
33336,8
33280,8
35340,8
33336,8
33336,8
68327,8
33336,8
33280,8
36214,8
35042,8
33691,8
33336,8
33280,8
33336,8
33280,8
33478,8
33518,8
34082,8
33336,8
33336,8
33280,8
33329,8
68345,8
33336,8
68348,8
33708,8
33518,8
33280,8
46759,35217
33518,35217
36906,8
33336,8
42805,8
33569,8
68360,8
34226,8
33559,8
33454,8
34711,8
68366,8
40793,8
33550,8
33518,8
34568,8
68372,8
36255,8
34067,8
68376,35217
68378,8
68380,8
33280,8
42396,33421
33780,8
34627,8
33280,8
56639,8
33280,8
36259,8
33823,8
68391,8
33336,8
33336,8
68395,8
68397,8
33518,8
33336,8
33691,8
33280,8
33336,8
68404,8
68406,8
33336,8
68410,8
33280,8
34096,8
33336,8
68415,8
58929,8
36632,8
35037,8
33280,8
34748,8
33336,8
34067,8
34209,8
33280,8
35488,8
33336,8
33489,8
35246,8
34918,8
33336,8
33336,8
34021,8
39047,8
7,8
34021,8
33336,8
68438,8
33609,8
33518,8
37468,8
33569,8
33336,8
33280,8
52258,8
35318,8
33565,8
33336,8
33280,8
38628,8
38198,8
33280,8
33494,8
68455,8
34226,8
68458,8
33569,8
33280,8
44402,8
33280,8
33336,8
34246,8
33280,8
33280,8
34067,8
33280,8
33280,8
33708,8
33280,8
33280,8
33518,8
33336,8
33336,8
37732,8
34390,8
33489,8
33280,8
68481,8
59085,8
33280,8
7,8
68486,8
33489,8
33518,8
36000,8
33518,8
33280,8
33336,8
33280,8
68496,8
33280,8
33413,8
37471,8
33489,8
33336,8
35231,8
33280,8
33333,8
33559,8
45866,8
33569,8
37188,8
33336,8
36060,8
38555,8
33270,8
68515,8
39878,8
68518,8
33569,8
33641,8
33280,8
33280,8
33336,8
33280,8
33280,8
33280,8
33336,8
33336,8
33336,8
33413,8
68532,33751
33336,8
33622,8
37645,8
33280,8
49903,8
34727,8
33280,8
33280,8
33336,8
57754,8
33336,8
33280,8
68547,8
33280,8
33397,8
33336,8
68552,8
34226,8
33559,8
33280,8
33622,8
33336,8
41014,8
68560,8
33489,8
34067,8
33336,8
68565,8
33832,8
33280,8
33336,8
33280,8
33489,8
33308,8
7,8
37545,8
38570,8
33329,8
33518,8
33559,8
33280,8
33494,8
68582,33751
33280,8
68585,8
39729,8
68588,8
33336,8
7,8
33280,8
68593,8
33569,8
33644,8
33336,8
34677,8
33336,8
33280,8
33280,8
68602,8
34067,8
33518,8
33336,8
68607,8
33694,8
33280,8
68611,8
33518,8
33280,8
68615,8
33336,8
33694,8
33518,8
34390,8
68621,8
33489,8
33336,8
33280,8
35988,8
68627,8
33569,8
33280,8
33280,8
34727,8
34209,8
64794,8
33280,8
33336,8
33336,8
68638,8
68640,8
33489,8
33280,8
68644,8
33336,8
33336,8
68648,8
64314,8
33280,8
33280,8
33336,8
33336,8
33336,8
33280,8
33518,8
34226,8
33494,8
33280,8
7,8
33280,8
33336,8
33336,8
33594,8
36960,8
33280,8
35656,8
33336,8
33280,8
68671,8
68673,8
33336,8
34727,8
33280,8
33280,8
33280,8
33397,8
33518,8
45362,8
33336,8
33336,8
33336,8
33407,8
47159,8
33336,8
33569,8
33336,8
33489,8
41819,8
39516,8
33280,8
33280,8
33489,8
33333,8
37402,34005
33376,8
33280,8
33333,8
34557,8
33518,8
34067,8
35513,8
33336,8
33947,8
38424,8
42208,8
68710,33777
33280,8
33569,8
33280,8
33270,8
39784,8
37592,8
39773,8
33280,8
33280,8
35639,8
34021,8
35980,8
33823,8
33280,8
33280,8
39181,33751
33280,8
41828,8
41084,8
33336,8
33489,8
33482,8
33569,8
55508,8
37592,8
68737,8
33569,8
36978,8
39820,8
33280,8
33694,8
68745,33421
37592,8
33280,8
33336,8
38179,8
33947,8
7,8
33967,8
33609,8
33308,8
68756,8
38068,8
33407,8
33518,8
33336,8
34670,8
45383,8
68764,8
33336,8
34743,8
33280,8
33280,8
49903,8
33397,8
33336,8
68774,8
33336,8
40709,8
68778,8
33280,8
33280,8
68782,8
33518,8
33489,8
33280,8
33336,8
34748,8
33336,8
33280,8
68791,8
33559,8
68794,8
33336,8
33489,8
43407,8
33336,8
33336,8
33336,8
33691,8
44402,8
46981,8
33280,8
36497,8
33280,8
68808,8
33569,8
33280,8
33333,8
33336,8
33336,8
35042,8
33336,8
33280,8
33336,8
33336,8
33569,8
38360,8
33336,8
49482,8
33336,8
42108,8
33280,8
34246,8
33336,8
33280,8
49458,8
36377,8
33336,8
33518,8
33336,8
33280,8
33280,8
33336,8
33280,8
33336,8
39850,8
33336,8
38933,8
33569,8
35375,8
56730,8
53565,8
33336,8
68849,8
35562,8
33336,8
33280,8
33489,8
36300,8
33280,8
68858,8
33489,8
68861,8
35730,8
36877,8
33559,8
33336,8
33336,8
33518,8
33569,8
33336,8
33280,8
33280,8
35488,8
33622,8
34918,8
33280,8
36028,8
33280,8
33336,8
33336,8
37592,8
33308,8
33280,8
33336,8
33336,8
68886,8
33280,8
33280,8
33336,8
33489,8
34903,8
33280,8
33333,8
68896,8
33336,8
33559,8
33280,8
33280,8
68902,8
33518,8
37015,8
33933,8
33280,8
33336,8
34226,8
35193,8
33280,8
68912,8
33442,8
37064,8
68916,8
33494,8
68919,8
33336,8
33280,8
33336,8
33336,8
34021,8
36560,33421
33280,8
61814,8
68929,8
33336,8
36877,8
33518,8
33336,8
68935,8
33336,8
33622,8
33280,8
35318,8
33336,8
33641,8
33280,8
33280,8
68945,8
33336,8
33708,8
33550,8
33308,8
33280,8
7,8
33336,8
33735,8
33604,8
33518,8
68957,8
33336,8
33336,8
33489,8
40175,8
33280,8
37545,8
33694,8
58282,8
68967,8
50023,8
33280,8
33336,8
33336,8
33336,8
33336,8
33336,8
33518,8
33708,8
67131,8
33336,8
51057,8
68981,8
33280,8
33336,8
33518,8
33336,8
33280,8
33280,8
68989,8
33494,8
35630,8
33280,8
46218,8
37832,8
33280,8
33280,8
33280,8
33280,8
34936,8
33565,8
33280,8
33336,8
33280,8
38320,8
33280,8
36377,8
33780,8
33609,8
33336,8
33644,8
33569,8
36515,8
33489,8
33280,8
33489,8
40395,8
33518,35217
34067,8
33336,8
33336,8
33333,8
33569,8
33397,8
36877,8
33708,8
33280,8
33336,8
33336,8
67141,35217
35940,8
33336,8
33280,8
33569,8
69036,8
33336,8
33333,8
69040,8
33280,8
33770,8
33489,8
33336,8
55869,8
33336,8
36526,8
34688,8
33336,8
33336,8
42379,8
33336,8
33280,8
33280,8
34458,8
33336,8
33644,8
69059,8
33336,8
33280,8
38728,8
33518,35217
33569,8
69066,8
33280,8
50710,8
37064,8
69072,8
46238,8
34226,8
33489,8
33280,8
34226,8
69079,8
69081,8
33336,8
33280,8
33336,8
33336,8
35763,8
7,8
39817,8
33336,8
37064,8
33280,8
37080,8
33270,8
34077,8
33780,8
34067,8
40025,8
69099,8
69101,8
37757,8
34659,8
35340,8
34226,8
33280,8
33336,8
42679,8
34054,8
34986,8
33489,8
34077,8
34748,8
33308,8
33280,8
7,8
33280,8
69119,33421
33559,8
33280,8
7,8
33280,8
34021,8
33569,8
33333,8
36300,8
38434,8
33336,8
33280,8
67473,8
34021,8
69135,8
33336,8
69138,8
33336,8
33336,8
33336,8
33280,8
34067,8
33280,8
33518,8
33336,8
33280,8
39453,8
34021,8
33336,8
33280,8
33336,8
33413,8
33336,8
33518,8
43407,8
33308,8
34067,8
33489,8
37402,34005
69162,33777
33280,8
33280,8
33336,8
33708,8
33518,8
40801,8
33280,8
42332,8
33308,8
33280,8
69174,8
33336,8
33280,8
33336,8
37194,8
33397,8
33280,8
33270,8
33270,8
47835,8
34077,8
34557,8
48191,8
35243,8
33280,8
46748,8
33270,8
69192,8
43588,8
33280,8
34246,8
33280,8
33280,8
69199,33421
33489,8
33280,8
41568,8
37592,8
33280,8
33336,8
33735,8
41822,8
34883,8
33336,8
33336,8
69212,8
34557,8
36877,8
38637,8
33280,8
33336,8
33336,8
33280,8
33280,8
36904,8
36106,8
33336,8
42642,8
33280,8
33280,8
33336,8
33454,8
37592,8
38471,8
69232,8
34809,8
36038,8
41938,8
33280,8
33518,8
33280,8
34382,8
33367,8
33518,8
33280,8
33569,8
33280,8
33336,8
69247,8
33809,8
33280,8
33280,8
33518,8
53393,8
33518,8
69255,8
40456,8
33518,8
63725,8
69261,8
33336,8
45986,8
33280,8
33569,8
33336,8
33280,8
33518,8
33308,8
33518,8
37757,8
42108,8
35060,8
33336,8
66069,8
35940,8
47169,8
33336,8
45734,8
33280,8
33280,8
33336,8
36955,8
33336,8
52935,8
35162,8
33336,8
33336,8
33280,8
34952,33344
33280,8
35340,8
33823,8
34226,8
38144,8
50362,8
33494,8
33832,8
40423,8
33387,8
33641,8
33336,8
35068,8
33644,8
33280,8
33336,8
33280,8
33280,8
35042,8
35318,8
42805,8
33336,8
33333,8
33489,8
33397,8
33336,8
39726,8
34226,8
33569,8
33518,43694
33280,8
35988,8
33336,8
34918,8
33280,8
33336,8
33735,8
36940,8
33518,8
33407,8
33518,8
33280,8
33280,8
69338,8
33336,8
33336,8
69342,8
33336,8
33336,8
34246,8
34021,8
33280,8
33518,8
34021,8
33494,8
33559,8
33280,8
33336,8
69355,8
39631,8
33708,8
33336,8
42108,8
37645,8
33336,8
69363,8
59085,8
33280,8
33489,8
33694,8
33336,8
33336,8
33518,8
33280,8
33280,8
33280,8
33336,8
33333,8
33569,8
33270,8
69379,8
38017,8
33336,8
69383,8
33336,8
54002,8
37064,8
33336,8
33518,8
52258,8
33336,8
44402,8
69393,8
33518,8
33280,8
61786,8
33280,8
33336,8
33280,8
33336,8
33308,8
69403,8
41014,8
7,8
33336,8
33336,8
33569,8
33449,8
33280,8
34141,8
33336,8
62922,8
33308,8
33397,8
33336,8
33413,8
33336,8
42198,8
33280,8
38144,8
33336,8
33478,8
35239,8
65456,8
33489,8
33765,8
69429,8
33280,8
33280,8
41554,8
51297,8
41819,8
34674,8
33565,8
34021,8
33280,8
33336,8
33280,8
37090,8
33280,8
33336,8
41612,8
33336,8
33691,8
33336,8
44218,8
40682,8
33929,8
33622,8
34141,8
58715,8
33280,8
33280,8
33336,8
52189,8
7,8
37639,8
51036,8
50489,8
33336,8
36400,8
33336,8
47159,8
45054,8
37757,8
69470,8
35165,8
36199,8
33569,8
46388,8
50861,8
33977,8
45945,8
33489,8
69481,8
33569,8
33336,8
43718,8
33280,8
69488,8
33280,8
33280,8
33518,33344
34209,8
33280,8
39631,8
33336,8
41109,8
33280,8
33708,8
43000,8
33270,8
33270,8
33569,8
33518,8
33336,8
69506,8
33329,8
33691,8
36249,8
33280,8
33308,8
33336,8
37413,8
33280,8
33708,8
33280,8
33407,8
33336,8
33518,8
33280,8
33489,8
33336,8
33280,8
33280,8
61946,8
35757,8
33280,8
33336,8
37560,8
33336,8
34390,8
33280,8
33280,8
33407,8
33280,8
33644,8
69538,33777
33489,8
33336,8
33336,8
33420,8
33336,8
33518,8
69546,8
33336,8
33518,8
34021,8
33604,8
41819,8
33280,8
67734,8
33336,8
37860,8
69557,8
69559,8
44431,8
33280,8
39120,8
33413,8
33280,8
33280,8
33708,8
33333,8
33280,8
33308,8
33336,8
49137,8
33518,8
33280,8
33280,8
38744,8
33336,8
69578,8
36521,8
33280,8
33280,8
44082,8
69584,33777
33518,8
33336,8
36553,8
33308,8
50256,8
33694,8
33280,8
33280,8
34226,8
33518,8
33280,8
33280,8
45116,8
33336,8
33430,8
33336,8
33333,8
36431,8
34067,8
33280,8
33280,8
56788,8
33280,8
55612,8
33708,8
40144,8
49217,8
69614,8
33336,8
33280,8
34226,8
33482,8
33336,8
33336,8
7,8
45728,8
33280,8
33336,8
33336,8
33280,8
33280,8
33518,8
33336,8
33333,8
33336,8
69633,8
33308,8
69636,8
33308,8
33280,8
36564,8
41017,8
33280,8
33336,8
34226,8
33464,8
33280,8
33336,8
69648,8
33336,8
33280,8
44169,8
33267,8
34627,8
69655,8
37907,8
34872,8
33569,8
33280,8
33336,8
33280,8
33280,8
33280,8
33280,8
33336,8
33280,8
33622,8
33280,8
34067,8
42239,8
35042,8
33603,8
35556,8
33478,8
41022,8
69677,8
33336,8
37588,8
33559,8
42523,8
34226,8
33336,8
33336,8
69686,8
33518,8
35556,8
33280,8
33280,8
33478,8
33518,8
33336,8
47169,8
37645,8
33280,8
33708,8
33280,8
33280,8
33280,8
34141,8
33336,8
33280,8
33280,8
33336,8
33569,8
33336,8
33413,8
33336,8
60772,8
69713,8
33336,8
33604,8
33336,8
69718,8
33336,8
34568,33421
33280,8
33569,8
33280,8
53565,8
33336,8
33280,8
54193,8
33708,8
33336,8
54267,8
33708,8
33280,8
33336,8
33518,8
33329,8
33691,8
33708,8
7,8
69740,35227
36431,8
33413,8
33280,8
33518,8
69746,8
33336,8
33585,8
37603,8
33336,8
33735,8
33280,8
33336,8
33336,8
69756,8
33933,8
33569,8
35366,8
33280,8
69762,8
33280,8
33397,8
33569,8
37588,8
33397,8
33333,8
69770,8
33280,8
33518,8
33280,8
34668,8
37592,8
69777,8
33367,8
33270,8
33280,8
69782,33344
38144,8
39952,8
33478,8
33280,8
34283,8
46550,8
33280,8
33336,8
35165,8
33280,8
33280,8
57816,8
33336,8
33489,8
33569,8
33336,8
33336,8
33280,8
35594,8
33333,8
51036,8
33280,8
34141,8
33691,8
44279,8
33280,8
33280,8
33518,8
36231,8
33280,8
33280,8
33644,8
33336,8
69817,8
33280,8
33280,8
69821,8
39634,8
33569,8
33336,8
38179,8
50041,8
69828,8
69830,8
33280,8
55411,8
33280,8
33280,8
47169,8
58609,8
33270,8
33559,8
33569,8
54204,8
33823,8
33518,33777
33336,8
34557,8
44393,8
37560,8
33336,8
33644,8
38332,8
35556,8
69852,8
33280,8
33947,8
33280,8
33280,8
45866,8
59905,33344
34390,8
33333,8
33336,8
34246,8
33280,8
33336,8
33280,8
39444,8
33336,8
33770,8
33280,8
69871,8
33280,8
35364,8
33333,8
33336,8
33280,8
36940,8
33280,8
33336,8
33280,8
34226,8
33336,8
34226,8
36824,8
33336,8
33336,8
34770,8
33336,8
69890,8
35480,8
33691,8
33691,8
36845,8
33280,8
35480,8
33336,8
33387,8
33333,8
37907,8
66760,8
69904,8
69906,8
33622,8
42750,8
33280,8
33336,8
35980,8
39865,8
33280,8
69915,8
37620,8
44431,33777
36940,8
33336,8
69921,8
33280,8
33280,8
35556,8
33336,8
69927,8
69929,8
33677,8
33691,8
33270,8
33559,8
33280,8
33336,8
34986,8
33280,8
69939,8
33336,8
33280,8
36300,8
34333,8
69946,8
34226,8
33518,8
33336,8
34067,8
36778,8
33336,8
33280,8
33708,8
34627,8
33336,8
33518,8
33280,8
33947,8
33518,8
33336,8
33336,8
33494,8
33280,8
33518,8
33336,8
69969,8
33691,8
33280,8
33336,8
33280,8
37426,8
33569,8
33489,8
33280,8
34770,8
50138,8
34283,8
33280,8
33336,8
33397,8
38144,8
33280,8
49878,8
34847,8
33559,8
7,8
35488,8
69993,8
33336,8
33494,8
33677,8
33644,8
33336,8
33644,8
33336,8
33947,8
36988,8
70004,33421
33336,8
70007,8
33644,8
33336,8
33569,8
34283,8
33280,8
38555,8
37603,8
33569,8
33644,8
33489,8
44503,8
33333,8
61823,8
33280,8
33270,8
33280,8
51436,8
70026,8
33397,8
33397,8
33280,8
37926,8
33336,8
33280,8
33336,8
33708,8
33336,8
70038,8
33280,8
70041,8
33518,8
33569,8
33559,8
33336,8
33336,8
70048,8
70050,8
35340,8
33280,8
33308,8
70055,8
37907,8
33308,8
70059,8
33336,8
38555,8
33585,8
34054,8
33616,37028
70066,8
70068,8
34627,8
36938,8
33518,35217
33336,8
33336,8
33622,8
33280,8
33280,8
37454,8
35899,8
36249,8
33616,8
33280,8
33569,8
38807,8
33708,8
34226,8
33280,8
38320,8
36515,8
33280,8
33559,8
70093,8
33336,8
38555,8
36377,8
33336,8
47549,8
33336,8
33333,8
33780,8
33489,8
33809,8
70106,8
33270,8
33280,8
44503,8
36300,8
33407,8
70114,34005
70116,33421
36473,8
33280,8
33336,8
33336,8
33609,8
33518,8
70124,8
56639,8
33569,8
35375,8
33280,8
33489,8
33929,8
33280,8
33280,8
33489,8
33489,8
33489,8
33336,8
33336,8
52830,8
33280,8
33280,8
33280,8
70143,8
33336,8
33518,8
40547,8
33280,8
40180,8
33308,8
33559,8
39507,8
33336,8
33280,8
33280,8
37860,8
36850,8
37588,8
33280,8
37620,8
33280,8
33280,8
37757,8
33280,8
43187,8
39540,8
35940,8
33489,8
33622,8
33280,8
37837,8
70172,33421
66836,8
39618,8
36106,8
33559,8
70178,8
37560,8
33336,8
33518,8
33518,8
34226,8
36906,8
33559,8
50489,8
33280,8
35190,8
33947,8
39120,8
33336,8
33518,8
33280,8
33280,8
52601,8
41073,70198
34403,8
34656,8
33336,8
55816,8
33518,8
37639,8
33280,8
33489,8
33489,8
34226,8
33280,8
33280,8
70212,8
70214,8
33644,8
33280,8
7,8
36400,8
38332,8
66434,8
41990,8
33569,8
40437,8
33336,8
33489,8
33336,8
33308,8
33336,8
33280,8
40046,8
34226,8
33270,8
33280,8
33407,8
33280,8
33397,8
33569,8
33336,8
37926,8
70243,8
35906,8
33336,8
34246,8
33280,8
33280,8
33489,8
34067,8
43316,8
33280,8
33308,8
33644,8
45146,8
70257,8
43381,8
33336,8
34748,8
33336,8
43718,8
33336,8
33336,8
33559,8
33708,8
33336,8
33280,8
33280,8
35239,8
70273,8
34568,8
33336,8
36004,8
33518,8
33569,8
33280,8
36940,8
33336,8
34209,8
33333,8
33280,8
33336,8
33280,8
70288,8
33280,8
33336,8
33644,8
35596,8
33280,8
70295,8
70297,8
54481,8
35165,8
33569,8
33559,8
33569,8
33397,8
33336,8
33333,8
33280,8
33336,8
33333,8
33708,8
33280,8
33280,8
33280,8
33569,8
33336,8
33280,8
33336,8
33336,8
7,8
33376,8
33280,8
33280,8
33280,8
33559,8
40427,8
34226,8
34054,8
70328,8
33780,8
33691,8
33280,8
33336,8
33336,8
70336,33777
58240,8
33336,8
33336,8
33336,8
33616,8
33280,8
33691,49125
33947,8
70346,8
7,8
33518,8
33280,8
33944,8
70353,8
33691,8
33559,8
34627,8
33336,8
33280,8
33280,8
70361,8
34711,8
33280,8
33336,8
33518,8
36978,8
48432,8
37837,8
33518,8
47917,8
33336,8
33336,8
33397,8
34896,8
50467,8
33336,8
33336,8
36515,8
33336,8
33569,8
33280,8
33280,8
33518,8
34201,8
70387,8
33559,8
33336,8
33280,8
33336,8
33694,8
34021,8
33280,8
33280,8
33336,8
33280,8
33336,8
35594,8
70401,8
70403,8
33336,8
33336,8
45979,8
33270,8
33518,8
37926,8
33280,8
33280,8
33280,8
33569,8
70416,8
70418,8
70420,8
33336,8
34141,8
45449,8
33489,8
33336,8
34918,8
33569,8
33823,8
33609,8
33280,8
33280,8
33489,8
46243,8
33494,8
33708,8
33280,8
33329,8
70439,8
41047,8
39634,8
33280,8
33569,8
33336,8
33280,8
33336,8
39711,8
34748,8
33280,8
70451,8
37038,8
33336,8
33518,8
70456,8
34054,8
33691,8
34234,8
33489,8
33336,8
33280,8
36495,8
33518,8
40025,8
39181,8
70468,8
33559,8
33333,8
35274,8
33280,8
33336,8
70475,8
35424,8
70478,8
33280,8
43187,8
33280,8
33336,8
70484,8
33336,8
46907,8
34021,8
37592,8
33280,8
37491,8
35042,8
33336,8
33280,8
33454,8
33336,8
62033,8
34067,8
33280,8
33569,8
33336,8
33280,8
33336,8
56639,8
33336,8
33336,8
33280,8
37038,8
33280,8
33280,8
33336,8
39782,8
34054,8
33280,8
70515,8
33397,8
34727,8
70519,8
33708,8
33569,8
33336,8
33280,8
70525,8
37249,8
33518,8
66069,8
70530,8
33413,8
34743,8
45349,8
33280,8
33336,8
33280,8
33430,33421
33280,8
70540,8
34226,8
70543,8
33336,8
37005,8
36249,8
49848,8
33336,8
36300,8
34656,8
70553,8
33518,8
33280,8
33280,8
33336,8
63605,8
33336,8
33336,8
35730,8
33336,8
33569,8
70565,8
33280,8
33336,8
36400,8
33280,8
33336,8
33336,8
34021,8
48478,8
62068,8
33280,8
38570,8
33489,8
70579,8
33708,8
36978,8
33280,8
33280,8
39546,8
33336,8
33280,8
33280,8
33691,8
33280,8
33280,8
33413,8
33336,8
33489,8
34246,8
33280,8
33609,8
33336,8
33280,8
33280,8
33336,8
33280,8
40025,8
35940,8
34246,8
33280,8
34727,8
33280,8
70609,8
33336,8
33518,8
33376,8
34677,8
33280,8
34226,8
33336,8
34226,8
33336,8
36757,8
70621,8
33336,8
33336,8
33336,8
33280,8
33280,8
33554,8
33280,8
33336,8
33569,8
33413,8
33280,8
33518,54177
70636,8
38933,8
50044,8
33336,8
7,8
33280,8
33280,8
33280,8
33708,8
34390,8
33280,8
33280,8
33518,8
70652,8
33280,8
70655,8
40025,8
70658,8
33280,8
36757,8
33280,8
33280,8
33708,8
33280,8
33280,8
70668,8
35476,8
35165,8
33280,8
33397,8
70674,8
36940,8
33308,8
